time,tday,FMISID,tmin,tmax,rrday,snow,TG_PT12H_min,area
2020-01-26,-14.8,102012,-16.8,-10.7,NA,NA,NA,VAR
2020-01-27,-17.8,102012,-19.8,-15,NA,NA,NA,VAR
2020-01-28,-23.6,102012,-27.8,-17.2,NA,NA,NA,VAR
2020-01-29,-21.4,102012,-27.4,-18.9,NA,NA,NA,VAR
2020-01-30,-13.2,102012,-18.9,-10.7,NA,NA,NA,VAR
2020-01-31,-13.5,102012,-15,-11.1,NA,NA,NA,VAR
2020-02-01,-15.4,102012,-17.6,-14.4,NA,NA,NA,VAR
2020-02-02,-10.7,102012,-15.6,-8.7,NA,NA,NA,VAR
2020-02-03,-9.5,102012,-12.5,-5.1,NA,NA,NA,VAR
2020-02-04,-13.6,102012,-15.4,-9.6,NA,NA,NA,VAR
2020-02-05,-15.2,102012,-16.6,-11.8,NA,NA,NA,VAR
2020-02-06,-12.3,102012,-16.6,-9.1,NA,NA,NA,VAR
2020-02-07,-10.6,102012,-14.5,-8,NA,NA,NA,VAR
2020-02-08,-4.2,102012,-8.1,-2.9,NA,NA,NA,VAR
2020-02-09,-2.3,102012,-4.1,-1.2,NA,NA,NA,VAR
2020-02-10,-0.4,102012,-2.3,0.8,NA,NA,NA,VAR
2020-02-11,-0.5,102012,-1.4,0.7,NA,NA,NA,VAR
2020-02-12,-2.2,102012,-2.9,-0.7,NA,NA,NA,VAR
2020-02-13,-3.1,102012,-6.2,-1.6,NA,NA,NA,VAR
2020-02-14,-5.8,102012,-8.7,-4,NA,NA,NA,VAR
2020-02-15,-8.5,102012,-11.3,-6.2,NA,NA,NA,VAR
2020-02-16,-3,102012,-6.3,-1.8,NA,NA,NA,VAR
2020-02-17,-2.1,102012,-4.8,1,NA,NA,NA,VAR
2020-02-18,-5,102012,-7.5,-3,FALSE,NA,NA,VAR
2020-02-19,-10,102012,-12.9,-6.7,NA,NA,NA,VAR
2020-02-20,-12.1,102012,-14.7,-10,NA,NA,NA,VAR
2020-02-21,-4.4,102012,-11.8,-0.6,NA,NA,NA,VAR
2020-02-22,-0.1,102012,-1.2,0.8,NA,NA,NA,VAR
2020-02-23,-2.5,102012,-5.3,0.4,NA,NA,NA,VAR
2020-02-24,-5.6,102012,-8.5,-2.9,NA,NA,NA,VAR
2020-02-25,-7.6,102012,-9.4,-4.2,NA,NA,NA,VAR
2020-02-26,-12.2,102012,-15.8,-9.4,NA,NA,NA,VAR
2020-02-27,-9.8,102012,-13.1,-5.9,NA,NA,NA,VAR
2020-02-28,-9,102012,-13.7,-6.3,NA,NA,NA,VAR
2020-02-29,-10.9,102012,-13.8,-6.4,NA,NA,NA,VAR
2020-03-01,-13,102012,-17.4,-8.5,NA,NA,NA,VAR
2020-03-02,-13,102012,-15.9,-9.9,NA,NA,NA,VAR
2020-03-03,-9.9,102012,-13.2,-6.2,NA,NA,NA,VAR
2020-03-04,-10.3,102012,-13.9,-5.4,NA,NA,NA,VAR
2020-03-05,-7.5,102012,-14.5,-6.2,NA,NA,NA,VAR
2020-03-06,-5.4,102012,-7.2,-3.1,NA,NA,NA,VAR
2020-03-07,-6.1,102012,-8.5,-4.1,NA,NA,NA,VAR
2020-03-08,-3.1,102012,-5.9,-1.2,NA,NA,NA,VAR
2020-03-09,0.4,102012,-1.4,0.9,NA,NA,NA,VAR
2020-03-10,-1.8,102012,-5.6,1,NA,NA,FALSE,VAR
2020-03-11,-6.4,102012,-9.2,-4.1,FALSE,NA,NA,VAR
2020-03-12,-3.4,102012,-5.4,-1.2,NA,NA,NA,VAR
2020-03-13,-7.4,102012,-11.7,-2.4,NA,NA,NA,VAR
2020-03-14,-13,102012,-17.4,-7.8,NA,NA,NA,VAR
2020-03-15,-6,102012,-15.5,-2.6,NA,NA,NA,VAR
2020-03-16,-4.6,102012,-6.4,-3,FALSE,NA,NA,VAR
2020-03-17,-4.5,102012,-6.7,-3.3,NA,NA,NA,VAR
2020-03-18,-1.7,102012,-3.7,0.5,NA,NA,NA,VAR
2020-03-19,-6.2,102012,-10.3,-1.6,NA,NA,NA,VAR
2020-03-20,-10.8,102012,-16.9,-5.4,NA,NA,NA,VAR
2020-03-21,-9,102012,-14.8,-4.6,NA,NA,NA,VAR
2020-03-22,-4.4,102012,-8.1,-1.2,NA,NA,NA,VAR
2020-03-23,-1.5,102012,-5,1.8,NA,NA,NA,VAR
2020-03-24,0.2,102012,-1.9,2.9,NA,NA,NA,VAR
2020-03-25,0.6,102012,-0.3,3.8,NA,NA,NA,VAR
2020-03-26,-0.4,102012,-4.9,3.2,NA,NA,NA,VAR
2020-03-27,0.2,102012,-2.5,2.9,NA,NA,NA,VAR
2020-03-28,-3.7,102012,-6.9,1.2,TRUE,NA,NA,VAR
2020-03-29,-8.4,102012,-11.7,-4.1,NA,NA,NA,VAR
2020-03-30,-8.6,102012,-14.2,-3.6,NA,NA,NA,VAR
2020-03-31,-8,102012,-11.2,-6.8,NA,NA,NA,VAR
2020-04-01,-7.2,102012,-10.5,-4.3,NA,NA,NA,VAR
2020-04-02,-7.2,102012,-9.9,-3.4,NA,NA,NA,VAR
2020-04-03,-8.5,102012,-12.9,-3,NA,NA,NA,VAR
2020-04-04,-8.1,102012,-13.8,-2.4,NA,NA,NA,VAR
2020-04-05,-7.6,102012,-13,-2,NA,NA,NA,VAR
2020-04-06,-5.2,102012,-11.9,-1.1,NA,NA,NA,VAR
2020-04-07,-1.3,102012,-4,0.3,NA,NA,NA,VAR
2020-04-08,1.4,102012,-2.9,5.9,NA,NA,NA,VAR
2020-04-09,-3.4,102012,-5.6,2.7,NA,NA,NA,VAR
2020-04-10,-5.7,102012,-11.3,-0.3,NA,NA,NA,VAR
2020-04-11,-4.7,102012,-10.7,0.1,NA,NA,NA,VAR
2020-04-12,-3.6,102012,-5.8,-0.9,NA,NA,NA,VAR
2020-04-13,-1.9,102012,-3.7,-0.5,NA,NA,NA,VAR
2020-04-14,-1.2,102012,-2.5,-0.2,NA,NA,NA,VAR
2020-04-15,-1.2,102012,-2.5,1.2,NA,NA,NA,VAR
2020-04-16,-2.2,102012,-8.4,1.8,NA,NA,NA,VAR
2020-04-17,-0.3,102012,-2.1,1.9,NA,NA,NA,VAR
2020-04-18,-0.7,102012,-1.3,0.5,NA,NA,NA,VAR
2020-04-19,1.1,102012,-2.1,4.3,NA,NA,NA,VAR
2020-04-20,2.5,102012,0.5,7,NA,NA,NA,VAR
2020-04-21,1.1,102012,-1,5.5,FALSE,NA,NA,VAR
2020-04-22,-0.2,102012,-4.4,5,NA,NA,NA,VAR
2020-04-23,-3.4,102012,-6.5,0.4,FALSE,NA,NA,VAR
2020-04-24,-3.9,102012,-8.7,-0.8,NA,NA,NA,VAR
2020-04-25,-1.9,102012,-3.7,0.3,NA,NA,NA,VAR
2020-04-26,-1.7,102012,-3.1,1.4,NA,NA,NA,VAR
2020-04-27,-2.1,102012,-4.4,1.1,NA,NA,NA,VAR
2020-04-28,-3.4,102012,-5.3,0,NA,NA,NA,VAR
2020-04-29,-3.7,102012,-9.1,1,NA,NA,NA,VAR
2020-04-30,-3.6,102012,-6.5,-0.3,NA,NA,NA,VAR
2020-05-01,-1,102012,-7.8,2.7,NA,NA,NA,VAR
2020-05-02,1,102012,-3.5,5.1,NA,NA,NA,VAR
2020-05-03,1.8,102012,-1.4,5.7,NA,NA,NA,VAR
2020-05-04,1.6,102012,0.1,4.9,TRUE,NA,FALSE,VAR
2020-05-05,3,102012,-0.7,6.7,NA,NA,NA,VAR
2020-05-06,2.1,102012,0.7,4.4,NA,NA,NA,VAR
2020-05-07,2.6,102012,-0.7,6.2,NA,NA,NA,VAR
2020-05-08,1.6,102012,-1.6,4.2,NA,NA,NA,VAR
2020-05-09,1.5,102012,-2,4.8,NA,NA,NA,VAR
2020-05-10,0.4,102012,-3.5,3.2,NA,NA,NA,VAR
2020-05-11,0.2,102012,-0.6,1.9,NA,NA,FALSE,VAR
2020-05-12,0,102012,-4.4,3.3,NA,NA,NA,VAR
2020-05-13,1.9,102012,-1.9,5.5,NA,NA,NA,VAR
2020-05-14,-1.4,102012,-2.7,2.7,NA,NA,NA,VAR
2020-05-15,1,102012,-2.9,4.4,NA,NA,NA,VAR
2020-05-16,2.3,102012,-3.3,7,NA,NA,NA,VAR
2020-05-17,1.5,102012,-2.5,5.9,NA,NA,NA,VAR
2020-05-18,0.6,102012,-1.8,2.7,NA,NA,NA,VAR
2020-05-19,1.5,102012,-3,4.8,NA,NA,NA,VAR
2020-05-20,2.8,102012,-3,6.2,NA,NA,NA,VAR
2020-05-21,3.4,102012,-0.8,6.5,NA,NA,NA,VAR
2020-05-22,6,102012,-1,9.2,NA,NA,NA,VAR
2020-05-23,9,102012,4.5,12,NA,NA,FALSE,VAR
2020-05-24,10.8,102012,6.7,14.8,NA,NA,NA,VAR
2020-05-25,10.6,102012,6.4,15.2,NA,NA,NA,VAR
2020-05-26,12.8,102012,6.4,15.6,NA,NA,NA,VAR
2020-05-27,9.1,102012,7.2,13.9,NA,NA,NA,VAR
2020-05-28,7.2,102012,4,11,NA,NA,NA,VAR
2020-05-29,6.7,102012,2.1,9.4,FALSE,NA,NA,VAR
2020-05-30,5.5,102012,2.8,9.5,FALSE,NA,NA,VAR
2020-05-31,5.2,102012,2.9,7.6,NA,NA,NA,VAR
2020-06-01,11.6,102012,5.2,17.4,NA,NA,NA,VAR
2020-06-02,16.7,102012,8.3,20.9,NA,FALSE,NA,VAR
2020-06-03,12.1,102012,9.6,19.1,NA,FALSE,NA,VAR
2020-06-04,10.9,102012,6.2,17,NA,FALSE,NA,VAR
2020-06-05,10.5,102012,7.6,14.9,NA,NA,NA,VAR
2020-06-06,13,102012,8.9,15.5,NA,NA,NA,VAR
2020-06-07,11.5,102012,9.6,14.5,TRUE,NA,NA,VAR
2020-06-08,12.4,102012,10,15,NA,NA,NA,VAR
2020-06-09,11.8,102012,8.3,18.1,NA,NA,NA,VAR
2020-06-10,10.2,102012,2,15.1,NA,NA,NA,VAR
2020-06-11,10.6,102012,6.8,15.2,NA,NA,NA,VAR
2020-06-12,11.4,102012,3.5,16.8,NA,NA,NA,VAR
2020-06-13,18.7,102012,7.9,24,NA,NA,NA,VAR
2020-06-14,21,102012,15,26.3,FALSE,NA,NA,VAR
2020-06-15,15.3,102012,12.4,21.9,NA,NA,NA,VAR
2020-06-16,9.8,102012,5,14.2,NA,NA,NA,VAR
2020-06-17,16.4,102012,5.3,20.8,NA,NA,NA,VAR
2020-06-18,20.1,102012,13.9,25.7,FALSE,NA,NA,VAR
2020-06-19,9,102012,5.6,19.2,NA,NA,NA,VAR
2020-06-20,11.7,102012,3.6,17.3,NA,NA,NA,VAR
2020-06-21,18.5,102012,7.9,23.5,NA,NA,NA,VAR
2020-06-22,17.9,102012,12.2,23.9,NA,NA,NA,VAR
2020-06-23,11.8,102012,4.7,18.2,FALSE,NA,NA,VAR
2020-06-24,15.4,102012,10.1,19.2,NA,NA,NA,VAR
2020-06-25,15.8,102012,7.6,22.7,FALSE,NA,NA,VAR
2020-06-26,15.8,102012,12.1,20.7,FALSE,NA,NA,VAR
2020-06-27,8.9,102012,6.6,13.8,FALSE,NA,NA,VAR
2020-06-28,9.9,102012,5.7,15.7,NA,NA,NA,VAR
2020-06-29,16.4,102012,9.7,21.8,NA,NA,NA,VAR
2020-06-30,12,102012,11.4,16.8,NA,NA,NA,VAR
2020-07-01,9.5,102012,8,12.2,NA,NA,NA,VAR
2020-07-02,10.8,102012,7.3,14.3,NA,NA,NA,VAR
2020-07-03,11.3,102012,6.1,15.1,NA,NA,NA,VAR
2020-07-04,11.8,102012,7.7,17.1,NA,NA,NA,VAR
2020-07-05,11,102012,9.3,14.8,NA,NA,NA,VAR
2020-07-06,9.9,102012,7.6,11.9,NA,NA,NA,VAR
2020-07-07,12.2,102012,9,16.5,NA,NA,NA,VAR
2020-07-08,13.1,102012,10.1,16.7,NA,NA,NA,VAR
2020-07-09,14.2,102012,10.4,20.6,NA,NA,NA,VAR
2020-07-10,10.8,102012,8.8,16.4,NA,NA,NA,VAR
2020-07-11,9.9,102012,7,12.8,NA,NA,NA,VAR
2020-07-12,9.3,102012,7.3,12.2,NA,NA,NA,VAR
2020-07-13,10.3,102012,7.7,14.4,NA,NA,NA,VAR
2020-07-14,12.2,102012,7.1,17.4,FALSE,NA,NA,VAR
2020-07-15,13.4,102012,5.6,19.5,NA,NA,NA,VAR
2020-07-16,14.5,102012,10.2,17.7,NA,NA,NA,VAR
2020-07-17,18.6,102012,13.4,23,NA,NA,NA,VAR
2020-07-18,18.6,102012,15.2,22.9,NA,NA,NA,VAR
2020-07-19,18.6,102012,14,22.2,NA,NA,NA,VAR
2020-07-20,19.9,102012,15.5,25,NA,NA,NA,VAR
2020-07-21,18.7,102012,15.4,24.9,NA,NA,NA,VAR
2020-07-22,18.1,102012,14.3,24,NA,NA,NA,VAR
2020-07-23,15.2,102012,13.1,19,NA,NA,NA,VAR
2020-07-24,14,102012,11.8,18.8,NA,NA,NA,VAR
2020-07-25,14.7,102012,11.1,19.3,NA,NA,NA,VAR
2020-07-26,14.7,102012,9.2,19.4,NA,NA,NA,VAR
2020-07-27,15.4,102012,11.8,19.8,NA,NA,NA,VAR
2020-07-28,17.8,102012,11.9,22.1,NA,NA,NA,VAR
2020-07-29,16.8,102012,11,21.3,NA,NA,NA,VAR
2020-07-30,14,102012,10.2,19.3,NA,NA,NA,VAR
2020-07-31,10.3,102012,4.2,14.5,NA,NA,NA,VAR
2020-08-01,10.4,102012,6.8,13.3,NA,NA,NA,VAR
2020-08-02,10.4,102012,8,14,NA,NA,NA,VAR
2020-08-03,12.3,102012,5,17,NA,NA,NA,VAR
2020-08-04,16.7,102012,12,21.1,NA,NA,NA,VAR
2020-08-05,14,102012,11.9,17.8,NA,NA,NA,VAR
2020-08-06,14.4,102012,10.3,20.1,NA,NA,NA,VAR
2020-08-07,14.6,102012,12.5,19.6,NA,NA,NA,VAR
2020-08-08,16.6,102012,8.8,22.4,NA,NA,NA,VAR
2020-08-09,15.5,102012,10.5,21.3,NA,NA,NA,VAR
2020-08-10,9.4,102012,7.9,12.8,NA,NA,NA,VAR
2020-08-11,8.7,102012,6.9,10.7,FALSE,NA,NA,VAR
2020-08-12,11,102012,7,14.7,NA,NA,NA,VAR
2020-08-13,8.8,102012,7.5,11.1,NA,NA,NA,VAR
2020-08-14,10.9,102012,7.8,15.3,NA,NA,NA,VAR
2020-08-15,13.1,102012,7.7,16.5,NA,NA,NA,VAR
2020-08-16,8.5,102012,7,14.3,NA,NA,NA,VAR
2020-08-17,7.3,102012,5.2,12.9,TRUE,NA,NA,VAR
2020-08-18,8.9,102012,3.9,12.2,FALSE,NA,NA,VAR
2020-08-19,14.2,102012,8.9,18.9,NA,NA,NA,VAR
2020-08-20,16.2,102012,12.6,21.8,NA,NA,NA,VAR
2020-08-21,16.8,102012,14.3,21.3,NA,NA,NA,VAR
2020-08-22,17.1,102012,12.5,21.6,FALSE,NA,NA,VAR
2020-08-23,14.1,102012,12.3,17.4,NA,NA,NA,VAR
2020-08-24,13,102012,11.8,16.9,NA,NA,NA,VAR
2020-08-25,10.9,102012,8.8,15.1,NA,NA,NA,VAR
2020-08-26,9,102012,5.8,13.8,NA,NA,NA,VAR
2020-08-27,6.5,102012,4.4,10.1,FALSE,NA,NA,VAR
2020-08-28,7.9,102012,1.9,12.2,NA,NA,NA,VAR
2020-08-29,9.6,102012,6.9,12.8,NA,NA,NA,VAR
2020-08-30,10.2,102012,6.4,14.8,NA,NA,NA,VAR
2020-08-31,7,102012,4.1,11,NA,NA,NA,VAR
2020-09-01,7.8,102012,3.9,11.7,FALSE,NA,TRUE,VAR
2020-09-02,11.8,102012,5.5,16.1,NA,NA,NA,VAR
2020-09-03,12.4,102012,8.8,16.7,NA,NA,NA,VAR
2020-09-04,11.6,102012,8.6,13,NA,NA,NA,VAR
2020-09-05,12.6,102012,11.9,14.6,NA,NA,NA,VAR
2020-09-06,10.5,102012,8.8,13.2,NA,NA,NA,VAR
2020-09-07,9.9,102012,7.9,13.7,NA,NA,NA,VAR
2020-09-08,9.4,102012,6.9,13.5,NA,NA,NA,VAR
2020-09-09,8.8,102012,6.3,13.5,NA,NA,NA,VAR
2020-09-10,7.8,102012,4.1,12.6,FALSE,NA,NA,VAR
2020-09-11,7.2,102012,3.8,12.2,NA,NA,NA,VAR
2020-09-12,6.8,102012,4.6,10.2,FALSE,NA,NA,VAR
2020-09-13,6.9,102012,5.6,9.4,NA,NA,NA,VAR
2020-09-14,5.6,102012,3.8,7.4,NA,NA,NA,VAR
2020-09-15,6.1,102012,4.2,9,NA,NA,NA,VAR
2020-09-16,5.6,102012,2.6,7.7,NA,NA,NA,VAR
2020-09-17,4.6,102012,1.5,8.7,FALSE,NA,NA,VAR
2020-09-18,4.2,102012,1,6.7,NA,NA,NA,VAR
2020-09-19,4.2,102012,2.8,7.6,NA,NA,NA,VAR
2020-09-20,1.6,102012,-1.5,4.4,NA,NA,NA,VAR
2020-09-21,4.2,102012,0.3,8,NA,NA,NA,VAR
2020-09-22,5.2,102012,3.9,8.2,NA,NA,NA,VAR
2020-09-23,4.5,102012,0.4,6.8,NA,NA,NA,VAR
2020-09-24,7.6,102012,5.5,9.8,NA,NA,NA,VAR
2020-09-25,10.8,102012,5.7,14.2,NA,NA,NA,VAR
2020-09-26,4.6,102012,3,8.9,NA,NA,NA,VAR
2020-09-27,2.4,102012,-0.9,4.7,NA,NA,NA,VAR
2020-09-28,7.3,102012,4.2,11.2,NA,NA,NA,VAR
2020-09-29,9.1,102012,7.5,11.9,NA,NA,NA,VAR
2020-09-30,7.1,102012,3.2,11.4,FALSE,NA,NA,VAR
2020-10-01,9.2,102012,6.5,10.2,FALSE,NA,NA,VAR
2020-10-02,7.9,102012,7.4,9.5,FALSE,NA,NA,VAR
2020-10-03,6.8,102012,6.3,7.7,FALSE,NA,NA,VAR
2020-10-04,5.3,102012,4.4,6.7,NA,NA,NA,VAR
2020-10-05,3.2,102012,2.2,5.2,FALSE,NA,NA,VAR
2020-10-06,3.2,102012,0.4,4.4,NA,NA,NA,VAR
2020-10-07,6.1,102012,4.4,7.2,NA,NA,NA,VAR
2020-10-08,8.3,102012,6.8,8.9,NA,NA,NA,VAR
2020-10-09,8.1,102012,7.3,9.6,NA,NA,NA,VAR
2020-10-10,6.7,102012,5.9,8,NA,NA,NA,VAR
2020-10-11,5.5,102012,4.6,6.7,NA,NA,NA,VAR
2020-10-12,4.3,102012,3,5.8,NA,NA,NA,VAR
2020-10-13,0.4,102012,-2.3,3.6,NA,NA,NA,VAR
2020-10-14,-1.3,102012,-3.6,-0.1,NA,NA,NA,VAR
2020-10-15,-0.4,102012,-1.6,0.1,NA,FALSE,NA,VAR
2020-10-16,-1.1,102012,-2.5,0,NA,FALSE,NA,VAR
2020-10-17,-3.3,102012,-4.6,-1,NA,NA,NA,VAR
2020-10-18,-5,102012,-7.8,-3.2,NA,NA,NA,VAR
2020-10-19,-2.8,102012,-5.4,-1.4,NA,NA,NA,VAR
2020-10-20,-2.2,102012,-3.3,-0.4,NA,NA,NA,VAR
2020-10-21,-6.2,102012,-8.8,-2,NA,NA,NA,VAR
2020-10-22,-3.5,102012,-6.8,-2.5,NA,NA,NA,VAR
2020-10-23,-2.2,102012,-3.3,-0.6,NA,NA,NA,VAR
2020-10-24,-4.7,102012,-6.9,-3.3,NA,NA,NA,VAR
2020-10-25,-2.6,102012,-4.2,-1.2,NA,NA,NA,VAR
2020-10-26,-0.6,102012,-2.8,1.2,NA,NA,NA,VAR
2020-10-27,3,102012,1.1,3.9,NA,NA,NA,VAR
2020-10-28,2.4,102012,1,5.1,NA,NA,NA,VAR
2020-10-29,2.5,102012,0.1,4.7,NA,NA,NA,VAR
2020-10-30,-3.7,102012,-5,0.1,NA,NA,NA,VAR
2020-10-31,-4.5,102012,-6.4,-3.3,NA,NA,NA,VAR
