id_code,area,site,year,month,T1_prop,T2_prop,T3_prop,T4_prop,moist_prop,logger_T4,T1_mean,T1_absmax,T1_absmin,T1_meanmax,T1_meanmin,T2_mean,T2_absmax,T2_absmin,T2_meanmax,T2_meanmin,T3_mean,T3_absmax,T3_absmin,T3_meanmax,T3_meanmin,T4_mean,T4_absmax,T4_absmin,T4_meanmax,T4_meanmin,moist_sd,moist_cv,moist_med,moist_mean,moist_absmax,moist_absmin,T1_99,T1_98,T1_97,T1_96,T1_95,T2_99,T2_98,T2_97,T2_96,T2_95,T3_99,T3_98,T3_97,T3_96,T3_95,T4_99,T4_98,T4_97,T4_96,T4_95
TII025,TII,25,2020,7,1,1,1,1,1,a,11.59,16.92,8.42,13.3,9.91,14.3,28.62,6.06,20.34,8.97,14.71,31.35,3.98,22.23,7.49,15.11,26.8,5.6,19.91,9.2,2.87,0.2,13.7,14,26.4,8.4,15.17,14.79,14.6,14.54,14.42,25,24.12,23.5,23.12,22.62,27.6,26.48,25.85,25.35,24.6775,26.187,25.158,24.787,23.832,23.7
TII025,TII,25,2020,8,1,1,1,1,1,a,11.61,16.48,7.35,13.26,10.01,13.43,26.69,1,20.2,7.87,13.51,30.73,-1.65,22.57,5.96,13.95,27.8,-0.1,19.75,7.73,2.97,0.22,14,13.2,25.3,6.9,15.6,15.04,14.775,14.48,14.29,24.075,23.25,22.425,21.88,21.25,26.48,25.48,24.35,23.6,23.1,24.887,24.316,23.6,23.216,22.27
TII025,TII,25,2020,9,1,1,1,1,1,a,8.87,12.29,5.35,9.99,7.86,8.8,21.88,-0.19,13.38,4.8,8.59,26.79,-3.4,15.77,2.76,9.37,20.4,-2.4,14.28,4.5,3.28,0.19,18.3,17.5,28.6,9.2,12.1,11.92,11.73,11.6,11.48,18,16.8046,15.88,15.38,14.88,19.6273,18.35,17.73,17.29,16.85,18.4,18,17.823,17.592,17.005
TII025,TII,25,2020,10,1,1,1,1,1,a,6.23,10.17,1.48,6.76,5.75,4.98,12.75,-0.75,6.53,3.55,4.43,14.85,-4.02,6.75,2.06,4.88,14.1,-4.5,6.77,2.84,2.6,0.13,20.4,19.9,27.6,14.5,9.92,9.7,9.54,9.54,9.42,12.06,11.5,11.25,11,10.705,13.1775,12.57,11.98,11.48,11.1,13.529,13.2,12.274,11.732,11.445
TII026,TII,26,2019,11,1,1,1,0.433333333333333,1,a,1.6,2.53,0.59,1.67,1.49,-0.54,0.38,-5.19,-0.28,-0.96,-2.28,1.16,-15.34,-1.24,-3.78,,,,,,8.88,0.24,41.4,37.6,49.9,27.1,2.53,2.53,2.53,2.46,2.46,0.31,0.25,0.25,0.25,0.19,0.78,0.66,0.47,0.28,0.16,,,,,
TII026,TII,26,2019,12,1,1,1,1,1,a,1.31,1.53,1.03,1.33,1.29,0.18,0.44,-0.5,0.23,0.12,-0.67,-0.09,-3.84,-0.39,-1.03,-2.95,1.8,-21.3,-1.21,-5.3,2.23,0.06,36.1,37.3,42.4,35.1,1.53,1.53,1.53,1.53,1.53,0.38,0.38,0.38,0.38,0.38,-0.09,-0.09,-0.09,-0.09,-0.09,1.53,1.36,1.2,1.1,0.8
TII026,TII,26,2020,1,1,1,1,1,0.258064516129032,a,0.85,1.34,0.65,0.88,0.82,0.08,0.38,-0.62,0.15,0,-0.81,-0.09,-3.72,-0.53,-1.13,-3.39,4,-24.4,-1.18,-5.96,4.47,0.11,43.5,42.5,51.3,36.6,1.34,1.34,1.28,1.28,1.28,0.38,0.38,0.38,0.38,0.38,-0.09,-0.09,-0.09,-0.09,-0.09,2.929,2.574,2.3,2.2,1.945
TII026,TII,26,2020,2,1,1,1,1,0,a,0.22,0.65,-0.1,0.26,0.18,-0.24,-0.06,-0.62,-0.21,-0.27,-0.98,-0.09,-3.09,-0.73,-1.22,-5.01,3.3,-23.7,-1.9,-8.81,,,,,,,0.65,0.65,0.65,0.65,0.65,-0.06,-0.12,-0.12,-0.12,-0.12,-0.09,-0.09,-0.09,-0.09,-0.09,2.653,2.3,2.2,2.012,1.9
TII026,TII,26,2020,3,1,1,1,1,0,a,0.22,0.28,0.09,0.24,0.22,-0.3,-0.12,-1.12,-0.22,-0.37,-1.13,0.03,-5.03,-0.61,-1.63,-3.19,7.8,-21.2,1.14,-8.98,,,,,,,0.28,0.28,0.28,0.28,0.28,-0.12,-0.12,-0.12,-0.12,-0.12,-0.09,-0.09,-0.09,-0.09,-0.09,6.8,5.458,4.887,4.716,4.435
TII026,TII,26,2020,4,1,1,1,1,0,a,0.02,0.15,-0.1,0.04,0.01,-0.21,0.25,-1.38,-0.09,-0.38,-0.49,5.16,-6.72,0.88,-1.96,-0.38,10,-20.4,4.13,-5.68,,,,,,,0.15,0.15,0.15,0.09,0.09,0.12,0.0252000000000044,0,0,0,2.85,2.28,2.03,1.78,1.41299999999998,8.33300000000003,7.382,6.49200000000001,6.264,6.005
TII026,TII,26,2020,5,1,1,0.806451612903226,1,0.870967741935484,a,3.06,6.28,-0.1,3.69,2.54,4.25,15,-1.25,7.62,1.52,,,,,,6.63,21.9,-5.5,11.91,0.37,7.2,0.14,53.2,51.1,58,37.6,6.28,6.28,6.21,6.15,6.15,12.62,12,11.38,11.19,10.765,,,,,,21.158,19.416,18.087,17.732,17.135
TII026,TII,26,2020,6,1,1,0,1,1,a,8.97,12.03,6.03,9.48,8.57,12.61,22.88,4.19,16.22,8.96,,,,,,16.69,29,2.6,22.16,9.52,5.89,0.2,31.6,29.8,37.6,16.1,11.78,11.53,11.46,11.34,11.15,20.88,20.0252,18.9556,18.3688,18.12,,,,,,28.082,27.182,26.823,26.4,26.01
TII026,TII,26,2020,7,1,1,0.387096774193548,1,1,a,10.93,12.9,9.65,11.29,10.66,12.75,19.25,7.88,15.08,10.25,,,,,,14.63,26.6,5.8,19.09,9.45,1.84,0.05,33.6,34.2,41.1,31.7,12.65,12.59,12.53,12.4,12.4,18.12,17.53,17.105,16.62,16.395,,,,,,25.258,24.574,23.4,23,22.7
TII026,TII,26,2020,8,1,1,0.516129032258065,1,1,a,11.63,13.71,10.03,11.99,11.38,12.48,19,5.44,14.46,10.14,,,,,,13.71,26.5,-0.1,18.48,8.42,2.63,0.07,35.6,36.1,43.6,32.8,13.65,13.4,13.28,13.15,12.9,17.7825,17.12,16.5,16.25,16.06,,,,,,23.877,23.316,22.7,22.2,21.445
TII026,TII,26,2020,9,1,1,0.733333333333333,1,1,a,9.22,11.28,7.34,9.47,9.02,9.07,14.38,3.5,10.62,7.3,,,,,,9.41,18.7,-2.1,13.51,5.19,8.87,0.22,36.7,41,57.4,32,11.21,11.15,11.15,11.09,11.03,13.62,13.12,12.88,12.75,12.56,,,,,,17.841,17.282,17.023,16.364,16.105
TII026,TII,26,2020,10,1,1,1,1,1,a,6.69,9.15,2.9,6.91,6.48,5.77,10.88,0.75,6.48,5.06,4.67,13.28,-3.4,6.48,2.8,4.97,14.1,-4.2,6.77,3.09,5.46,0.11,46.6,48,56.3,39.7,9.15,9.15,9.15,9.09,9.09,10.38,10.25,10.12,10,10,12.53,11.91,11.53,11.16,10.985,13.2,13.1,12.374,11.916,11.745
TII028,TII,28,2019,11,1,1,1,1,1,a,1.79,3,1.12,1.85,1.71,-0.54,1.61,-7.14,-0.04,-1.16,-2.66,1.77,-16.73,-1.41,-4.45,-3.47,5.8,-25.5,-1.01,-6.23,5.73,0.11,52.7,51.4,57.9,44.1,2.94,2.94,2.88,2.88,2.88,1.49,1.36,1.33780000000001,1.3,1.24,1.58,1.52,1.52,1.27,0.832999999999984,4.38700000000002,3.328,2.9,2.664,2.5
TII028,TII,28,2019,12,1,1,1,1,1,a,1.5,1.62,1.31,1.51,1.48,0.53,0.74,-0.64,0.59,0.45,-0.64,0.02,-4.79,-0.39,-0.91,-3.21,2.8,-24.6,-1.21,-6,0.9,0.02,54,53.9,55.6,52.5,1.62,1.62,1.62,1.62,1.62,0.74,0.74,0.74,0.74,0.74,-0.04,-0.04,-0.04,-0.04,-0.04,1.858,1.658,1.3,1.3,1.145
TII028,TII,28,2020,1,1,1,1,1,0.290322580645161,a,0.72,1.5,0.31,0.76,0.68,0.47,0.99,-0.01,0.53,0.44,-0.61,0.02,-2.42,-0.42,-0.82,-3.66,4.3,-27.7,-1,-6.63,1.68,0.03,57.9,56.9,57.9,54,1.5,1.5,1.44,1.44,1.44,0.93,0.86,0.86,0.86,0.86,0.02,0.02,-0.04,-0.04,-0.04,3.029,2.858,2.674,2.4,2.045
TII028,TII,28,2020,2,1,1,1,1,0,a,0.4,0.75,0,0.44,0.36,0.19,0.49,-0.07,0.23,0.15,-0.56,-0.11,-1.36,-0.45,-0.68,-5.02,5.5,-27.4,-0.18,-10.38,,,,,,,0.69,0.69,0.69,0.69,0.69,0.49,0.49,0.49,0.43,0.43,-0.11,-0.11,-0.11,-0.11,-0.11,3.353,3,2.7,2.512,2.3
TII028,TII,28,2020,3,1,1,1,1,0,a,0.45,0.62,0.25,0.47,0.42,0.24,0.49,-0.14,0.29,0.21,-0.66,-0.11,-2.23,-0.43,-0.85,-2.47,14.4,-24.3,5.09,-10.89,,,,,,,0.62,0.62,0.62,0.62,0.62,0.43,0.43,0.36,0.36,0.36,-0.11,-0.11,-0.11,-0.11,-0.11,10.745,9.958,9.361,8.6,7.735
TII028,TII,28,2020,4,1,1,1,1,0,a,0.32,0.5,0.12,0.34,0.3,0.17,0.36,-0.01,0.21,0.13,-0.29,0.39,-1.98,-0.1,-0.5,0.63,17.5,-24,9.16,-8.77,,,,,,,0.5,0.5,0.5,0.5,0.5,0.36,0.36,0.36,0.36,0.36,0.222600000000002,0.14,0.08,0.02,0.02,14.023,12.984,11.723,11.364,10.705
TII028,TII,28,2020,5,1,1,1,1,0.838709677419355,a,5.39,10.38,-0.12,6.28,4.51,6.34,23.74,-0.26,10.99,1.74,6.51,30.39,-7.36,16.36,-3.86,7.46,25.7,-7.8,15.4,-2.33,3.32,0.06,58.2,56.3,58.4,46.6,10.19,10.12,10,9.88,9.81,22.24,21.27,20.74,19.86,18.8775,27.27,25.99,24.9875,24.02,23.02,24.216,23.258,22.1,21.816,21.39
TII028,TII,28,2020,6,1,1,1,1,1,a,12.54,16.69,8.12,13.86,11.14,15.79,29.24,2.11,24.32,7.22,17.25,37.89,-3.36,30.48,3.35,17.72,34.7,-1.1,26.57,6.65,5.47,0.15,33.3,35.5,46.6,28.7,16.12,15.88,15.75,15.56,15.443,28.74,27.99,27.4041,26.9804,26.61,36.52,35.39,34.77,34.08,33.463,31.423,30.782,30.192,29.764,29.41
TII028,TII,28,2020,7,1,1,1,1,1,a,13.46,15.94,11.62,14.05,12.83,14.67,26.99,5.74,20.6,9.25,14.88,35.52,-0.36,26.03,4.68,15.5,29.9,1.8,22.43,7.49,4.04,0.08,53.4,53.7,58.6,39.9,15.12,15,14.88,14.88,14.88,24.755,23.96,23.11,22.61,21.99,31.77,30.36,29.27,28.27,27.52,28.7,27.716,27.374,26.9,26.645
TII028,TII,28,2020,8,1,1,1,1,1,a,13.58,16.25,10.81,14.18,12.98,13.81,23.11,3.49,19.55,8.45,13.56,31.83,-3.36,25.09,3.25,14.35,31.2,-2.7,22.35,6.1,4.3,0.08,53.2,53.9,58.7,45.1,15.88,15.56,15.5,15.38,15.31,22.11,21.61,21.11,20.61,20.3,29.095,28.11,27.02,26.14,25.595,28.016,27.1,26.787,25.5,24.945
TII028,TII,28,2020,9,1,1,1,1,1,a,9.56,12.5,6.75,9.94,9.2,9.38,19.24,1.74,12.69,6.52,8.48,25.77,-4.42,16.88,1.18,9.59,24.9,-4.9,15.79,3.41,4.35,0.08,58.5,55.7,58.6,46.3,12.38,12.25,12.1641,12.06,12,17.5026,16.74,16.2178,15.8,15.36,22.27,20.7352,19.77,19.0104,18.39,22.023,21.264,20.423,19.4,19.105
TII028,TII,28,2020,10,1,1,1,1,1,a,6.64,9.69,2.88,6.89,6.38,6.17,11.61,2.3,7.25,5.12,4.66,16.83,-5.17,7.63,1.58,4.93,17.7,-4.6,7.45,2.33,0.07,0,58.5,58.5,58.6,58.3,9.56,9.5,9.5,9.5,9.44,10.99,10.74,10.61,10.36,10.18,14.39,13.52,12.64,11.83,11.285,15.858,14.316,13.509,12.148,11.8
TII029,TII,29,2019,11,1,1,1,1,1,a,2.67,3.32,2.32,2.71,2.64,0.45,1,-1.12,0.64,0.24,-1.31,0.03,-5.97,-0.82,-1.96,-3.42,4.8,-22.9,-1.53,-5.93,2.31,0.06,39.4,38.7,43.8,35.7,3.32,3.32,3.32,3.32,3.32,1,1,1,1,1,0.03,-0.03,-0.03,-0.03,-0.03,2.96400000000001,1.982,1.9,1.8,1.605
TII029,TII,29,2019,12,1,1,1,1,1,a,2.07,2.32,1.69,2.09,2.05,0.83,1,0.12,0.89,0.77,-0.35,0.03,-2.03,-0.19,-0.54,-3.19,1.9,-21.1,-1.47,-5.58,0.68,0.02,38.8,39,41,38,2.32,2.32,2.32,2.32,2.32,1,1,1,1,1,0.03,0.03,0.03,0.03,0.03,1.158,1,0.974000000000001,0.8,0.6
TII029,TII,29,2020,1,1,1,1,1,1,a,1.62,1.82,1.32,1.64,1.6,0.84,1,0.38,0.88,0.77,-0.39,0.03,-1.59,-0.25,-0.56,-3.72,3.4,-25.1,-1.4,-6.31,3.17,0.07,45.5,44.9,50.1,38.4,1.82,1.82,1.82,1.82,1.82,1,1,1,1,1,0.03,0.03,0.03,0.03,0.03,2.5,2.3,2,1.916,1.6
TII029,TII,29,2020,2,1,1,1,1,1,a,1.26,1.32,1.13,1.28,1.25,0.71,0.88,0.38,0.75,0.68,-0.31,0.03,-1.34,-0.24,-0.38,-5.29,3.1,-24.9,-2.28,-9.04,2.73,0.06,45.3,46.8,51.8,44.1,1.32,1.32,1.32,1.32,1.32,0.88,0.81,0.81,0.81,0.81,0.03,0.03,0.03,0.03,0.03,2.3,2.006,1.859,1.8,1.7
TII029,TII,29,2020,3,1,1,1,1,0.741935483870968,a,1.01,1.13,0.94,1.02,1,0.56,0.75,0.38,0.6,0.53,-0.43,0.03,-1.41,-0.33,-0.53,-3.55,9.3,-23,1.47,-9.89,0.68,0.01,46.6,46.7,47.7,45.5,1.13,1.07,1.07,1.07,1.07,0.75,0.75,0.75,0.75,0.75,-0.03,-0.03,-0.03,-0.03,-0.03,7.01600000000001,5.758,5.4,5.016,4.545
TII029,TII,29,2020,4,1,1,1,1,0,a,0.93,0.94,0.88,0.93,0.92,0.6,0.69,0.38,0.62,0.59,-0.13,0.03,-1.03,-0.09,-0.17,-0.29,12.2,-21,5.01,-6.21,,,,,,,0.94,0.94,0.94,0.94,0.94,0.69,0.69,0.62,0.62,0.62,0.03,0.03,0.03,0.03,0.03,9.16400000000001,8.1,7.6,7.1,6.305
TII029,TII,29,2020,5,1,1,1,1,0.451612903225806,a,2.11,5.82,0.63,2.31,1.91,3.06,13.25,0.31,4.89,1.46,4.24,27.84,-2.72,8.65,-0.03,6.33,22.9,-6,11.91,-0.71,0.05,0,52.7,52.7,52.8,52.6,5.69,5.63,5.57,5.51,5.44,11.91,11.5,11.12,10.81,10.5,22.3125,20.91,19.91,19.16,18.03,20.719,20.016,18.787,18.1,17.4
TII029,TII,29,2020,6,1,1,1,1,1,a,8.4,10.94,5.38,8.75,8.06,11.28,17.62,4.12,14.18,8.28,15.16,29.09,0.78,22.44,7.38,16.53,30,1.1,22.64,8.72,2.62,0.06,44.6,44.9,52.6,41.3,10.82,10.6552,10.57,10.51,10.44,16.75,16.38,16.12,15.75,15.31,26.3073,25.53,24.9478,24.28,23.533,28.541,27.81,26.946,26.22,25.505
TII029,TII,29,2020,7,1,1,1,1,1,a,10.55,12.01,9.51,10.83,10.29,12.15,16.88,8.38,14.03,10.08,13.59,25.03,5.09,18.49,8.45,14.38,25.5,5.6,18.87,9.03,1.02,0.02,44.8,44.9,48.5,43,11.94,11.88,11.82,11.82,11.69,16.25,15.75,15.425,15.25,15.12,22.66,22.03,21.34,20.78,20.295,24.687,23.858,23,22.616,22.1
TII029,TII,29,2020,8,1,1,1,1,1,a,11.05,12.76,9.76,11.35,10.79,11.97,17.12,6.62,13.86,9.94,12.58,22.97,0.16,17.5,7.35,13.27,24,-0.8,18.12,7.83,0.86,0.02,44.2,44.3,46,43.1,12.57,12.44,12.32,12.19,12.07,16.06,15.59,15.31,15.19,15,21.295,20.41,19.84,19.34,19.03,23.4,22.832,21.9,21.248,20.6
TII029,TII,29,2020,9,1,1,1,1,1,a,9.07,10.82,7.57,9.27,8.88,9.05,13.56,4.31,10.55,7.46,8.49,17.22,-1.72,12.65,4.25,8.94,18.6,-2.9,13.16,4.52,3.55,0.08,44.7,46.1,52.3,42.9,10.69,10.63,10.57,10.57,10.51,13,12.5,12.38,12.19,12,16.03,15.41,14.91,14.41,14.28,17.141,16.8,16.446,16.064,15.8
TII029,TII,29,2020,10,1,1,1,1,1,a,6.83,9.01,4.32,6.99,6.68,6.04,10.75,0.88,6.8,5.3,4.47,13.28,-2.72,6.39,2.53,4.65,13.3,-4.3,6.52,2.77,1.79,0.04,48.7,48.2,50.2,45.3,8.94,8.94,8.94,8.94,8.88,10.38,10.12,9.88,9.75,9.62,12.28,11.53,11.03,10.78,10.59,13.029,12.1,12,11.516,11
TII030,TII,30,2019,11,1,1,1,1,0.633333333333333,a,1.37,2.36,0.23,1.43,1.3,0.25,1.25,-4.94,0.51,-0.08,-1.36,1.62,-15.88,-0.62,-2.43,-3.14,5.4,-23.6,-0.56,-6.12,0.69,0.01,57.2,57.3,58.2,56.3,2.36,2.36,2.36,2.36,2.36,1.19,1.19,1.13,1.06,1.06,1.38,1.38,1.31,1.25,1.12,3.90500000000001,2.9,2.8,2.528,2.3
TII030,TII,30,2019,12,1,1,1,1,0,a,0.82,0.92,0.73,0.84,0.81,0.4,0.56,-0.56,0.43,0.35,-0.75,-0.12,-4.62,-0.5,-1.05,-2.9,2.7,-24.3,-0.77,-5.85,,,,,,,0.92,0.86,0.86,0.86,0.86,0.56,0.56,0.56,0.56,0.56,-0.12,-0.12,-0.12,-0.12,-0.12,1.958,1.6,1.4,1.316,1.245
TII030,TII,30,2020,1,1,1,1,1,0,a,0.34,0.73,0.11,0.36,0.32,0.16,0.56,-0.06,0.19,0.14,-0.55,-0.12,-2,-0.36,-0.8,-3.46,4.2,-27.4,-0.87,-6.46,,,,,,,0.73,0.73,0.73,0.73,0.73,0.56,0.56,0.56,0.56,0.56,-0.12,-0.12,-0.12,-0.12,-0.12,3.1,2.8,2.7,2.4,2.2
TII030,TII,30,2020,2,1,1,1,1,0,a,0.26,0.36,0.11,0.28,0.24,0.11,0.19,-0.06,0.13,0.08,-0.51,-0.19,-1.19,-0.4,-0.61,-4.86,4,-27.2,-0.37,-9.67,,,,,,,0.36,0.36,0.36,0.36,0.36,0.19,0.19,0.19,0.19,0.19,-0.19,-0.25,-0.25,-0.25,-0.25,2.90599999999999,2.6,2.459,2.3,2.2
TII030,TII,30,2020,3,1,1,1,1,0,a,0.22,0.23,0.11,0.22,0.2,0.07,0.13,0,0.08,0.06,-0.5,-0.12,-1.75,-0.37,-0.61,-2.63,13.5,-24.6,4.18,-11.02,,,,,,,0.23,0.23,0.23,0.23,0.23,0.13,0.13,0.13,0.13,0.13,-0.19,-0.19,-0.19,-0.25,-0.25,10.187,8.658,8.287,8.1,7.5
TII030,TII,30,2020,4,1,1,1,1,0,a,0.2,0.23,0.11,0.21,0.18,0.04,0.19,-0.06,0.05,0.03,-0.3,-0.12,-0.94,-0.23,-0.36,0.72,14.6,-23.5,8.49,-7.63,,,,,,,0.23,0.23,0.23,0.23,0.23,0.13,0.13,0.13,0.13,0.13,-0.19,-0.19,-0.19,-0.19,-0.19,13.146,11.864,11.046,10.584,10.105
TII030,TII,30,2020,5,1,1,1,1,0.806451612903226,a,5.3,10.11,-0.02,5.95,4.8,5.61,12.13,-0.19,6.66,4.4,6.04,26.19,-4.62,13.1,-1.74,7.36,24.8,-8.8,14.05,-1.48,0.06,0,58.5,58.5,58.6,58.4,9.98,9.92,9.79,9.73,9.61,11.31,11.06,10.925,10.81,10.69,22.41,21.28,20.5,19.94,19.5,22.848,21.216,20.4,20.016,19.045
TII030,TII,30,2020,6,1,1,1,1,1,a,11.88,15.11,9.11,12.31,11.56,13.36,19.31,6.69,15.75,9.71,16.08,32.06,-1.06,25.76,3.86,17.67,32.2,1.1,25.05,7.3,7.33,0.15,50.3,50,58.6,37.6,14.11,14.11,13.98,13.92,13.86,18.56,18.31,18.06,17.75,17.443,30.12,29.4052,28.5,27.6008,27.12,31.1,30.146,29.7,29.192,28.51
TII030,TII,30,2020,7,1,1,1,1,1,a,14.02,15.61,12.61,14.41,13.73,14.52,17.69,12.38,15.18,13.79,15.1,30.62,2.62,23.33,6.96,15.64,31.3,3.9,21.99,8.02,0.05,0,58.7,58.7,58.8,58.6,15.54,15.42,15.36,15.29,15.23,17.38,17.03,16.795,16.56,16.19,26.705,25.38,24.7175,24.12,23.575,28.074,27.4,26.261,25.9,25.5
TII030,TII,30,2020,8,1,1,1,1,1,a,13.7,15.98,11.17,14.04,13.5,13.99,16.81,9.69,14.85,13.02,13.64,28.62,2.12,21.28,7.06,14.26,29,-1.3,21.75,6.48,0.08,0,58.8,58.7,58.8,58,15.86,15.73,15.61,15.54,15.48,16.63,16.44,16.38,16.31,16.19,24.5,23.5,22.88,22.38,21.75,27.229,25.716,25.248,24.532,24.4
TII030,TII,30,2020,9,1,1,1,1,1,a,9.42,11.61,7.23,9.65,9.26,9.43,13.06,6.81,9.97,8.89,8.54,19.06,0.81,13.49,4.14,9.49,22.7,-3.8,15.43,3.66,0,0,58.7,58.7,58.7,58.7,11.54,11.48,11.48,11.42,11.36,12.81,12.69,12.44,12.25,12.19,17.4526,16.8394,16.25,15.81,15.386,21.2,19.982,19.269,18.6,18.215
TII030,TII,30,2020,10,0.741935483870968,0.741935483870968,0.741935483870968,0.774193548387097,0.741935483870968,a,,,,,,,,,,,,,,,,,,,,,0.04,0,58.7,58.7,58.8,58.6,,,,,,,,,,,,,,,,,,,,
TII031,TII,31,2019,11,1,1,1,1,1,a,2.69,3.7,0.57,2.78,2.52,-0.48,0.75,-5.93,-0.18,-0.92,-2.35,-0.19,-16.62,-1.48,-3.6,-3.03,3.6,-20.8,-1.12,-5.43,3.5,0.13,28.6,27.8,38.4,23.1,3.7,3.64,3.57,3.57,3.57,0.75,0.75,0.69,0.63,0.63,-0.25,-0.25,-0.25,-0.25,-0.25,3.18200000000001,2.782,2.6,2.164,1.905
TII031,TII,31,2019,12,1,1,1,1,1,a,2.42,2.57,1.82,2.45,2.38,0.61,0.94,-0.37,0.69,0.53,-0.63,-0.12,-2.75,-0.45,-0.84,-2.66,2.4,-21,-0.78,-4.98,1.45,0.05,30,30.3,36.9,27.3,2.57,2.57,2.57,2.57,2.57,0.94,0.94,0.94,0.94,0.94,-0.12,-0.12,-0.12,-0.12,-0.12,1.729,1.5,1.4,1.216,1.2
TII031,TII,31,2020,1,1,1,1,1,1,a,1.94,2.2,1.45,1.96,1.9,0.44,0.88,-0.62,0.53,0.31,-0.92,-0.12,-4.5,-0.66,-1.27,-3.16,3.9,-23.9,-0.91,-5.51,1.18,0.03,33.8,33.9,39.6,32.2,2.2,2.2,2.2,2.2,2.2,0.88,0.88,0.88,0.88,0.82,-0.12,-0.12,-0.12,-0.12,-0.12,2.9,2.6,2.3,2.13199999999999,2
TII031,TII,31,2020,2,1,1,1,1,1,a,1.28,1.45,1.2,1.3,1.27,0,0.44,-0.37,0.06,-0.05,-1.05,-0.25,-3.12,-0.84,-1.24,-4.87,3,-24,-1.86,-8.25,1.97,0.06,32.8,33.5,40.9,31.3,1.45,1.45,1.45,1.45,1.45,0.38,0.38,0.38,0.38,0.38,-0.25,-0.25,-0.25,-0.25,-0.25,2.5,2.306,2.1,2,1.765
TII031,TII,31,2020,3,1,1,1,1,0.290322580645161,a,0.93,1.2,0.7,0.95,0.91,-0.21,0.13,-0.81,-0.13,-0.27,-1.24,-0.25,-4.75,-0.85,-1.62,-3.07,8,-20.3,1.08,-8.5,0.49,0.02,32.6,32.7,33.7,32.1,1.2,1.2,1.2,1.14,1.14,0.13,0.13,0.13,0.13,0.13,-0.25,-0.31,-0.31,-0.31,-0.31,6.17400000000001,5.158,4.974,4.616,4.145
TII031,TII,31,2020,4,1,1,1,1,0,a,0.64,0.7,0.51,0.66,0.62,-0.2,1,-1.12,0.01,-0.37,-0.74,3.62,-6.12,0.22,-1.73,-0.26,11,-20.2,3.44,-5.14,,,,,,,0.7,0.7,0.7,0.7,0.7,0.44,0.32,0.25,0.19,0.13,1.75,1.25,0.88,0.62,0.382999999999984,7.941,6.682,5.946,5.5,5.3
TII031,TII,31,2020,5,1,1,1,1,0.903225806451613,a,2.59,5.57,0.57,2.87,2.37,4.47,16.5,-1,8.3,1.35,5.85,24.81,-5.5,13.21,-0.87,6.93,22.1,-5.2,12.07,0.74,2.69,0.07,35.5,35.9,43.5,31.9,5.45,5.39,5.32,5.32,5.2,14.2675,13.66,13.175,12.82,12.455,21.3275,20.25,19.38,18.5,17.88,21.061,19.664,18.974,18.4,17.99
TII031,TII,31,2020,6,1,1,1,1,1,a,7.69,11.76,5.14,8.17,7.27,12.41,23.07,2.44,17.14,7.84,15.58,32.81,1.88,24.11,7.73,17.06,30.7,3.7,22.76,10.33,2.11,0.07,30.2,29.8,50,24.5,10.57,9.7,9.45,9.39,9.26,21.0147,19.88,19.25,18.88,18.5,29.3247,27.7752,27,26.62,25.943,28.623,27.882,27.323,26.928,26.115
TII031,TII,31,2020,7,1,1,1,1,1,a,9.89,12.76,8.76,10.3,9.64,12.66,19.38,8.25,15.38,10.13,13.91,27.75,6.25,19.92,8.91,14.96,26.2,7.4,19.35,10.33,1.77,0.05,32.8,33.2,47.8,30.2,11.7225,11.54,11.32,11.2,11.07,18.205,17.72,17.44,17.07,16.75,24.12,23,22.5,21.88,21.44,25.2,24.116,23.3,23.116,23.045
TII031,TII,31,2020,8,1,1,1,1,1,a,10.44,11.89,9.2,10.76,10.21,12.19,18.13,5.44,14.87,9.7,12.98,24.75,0.81,19.02,7.8,14.02,26.6,1.4,18.79,9.26,1.81,0.06,30.8,31.2,43.7,28.5,11.76,11.57,11.45,11.45,11.32,17.5,17.1,16.57,16.25,16.13,22.705,21.62,21,20.5,20.205,24.158,23.674,22.874,22.032,21.445
TII031,TII,31,2020,9,1,1,1,1,1,a,8.66,10.2,7.39,8.86,8.5,8.89,14.57,3.25,10.84,7.04,8.64,17.69,-1.38,12.99,4.59,9.56,18.7,0.7,13.45,5.86,2.81,0.09,32.1,31.9,47,27.5,10.14,10.07,10.01,9.95,9.95,14,13.5,13.25,12.88,12.63,16.62,16.06,15.5,15.1104,14.75,17.441,16.946,16.5,16.4,15.91
TII031,TII,31,2020,10,1,1,1,1,1,a,6.66,8.89,4.2,6.82,6.51,5.57,10.75,1.19,6.41,4.74,4.37,12.88,-2.75,6.15,2.57,5.03,13.6,-4,6.76,3.3,2.11,0.06,34.7,34.5,42.8,30.8,8.7,8.7,8.7,8.7,8.7,10.5,10.25,10.13,10,9.88,12,11.59,11.25,10.94,10.6375,12.83,12.5,11.99,11.82,11.35
TII032,TII,32,2019,11,1,1,1,1,0.8,a,1.76,3.01,0.51,1.82,1.69,0.69,1.71,-0.67,0.83,0.54,-1.61,2.12,-15.62,-0.67,-2.9,-3.25,5.3,-23.1,-0.92,-6.23,0,0,58.3,58.3,58.3,58.3,3.01,3.01,2.94,2.88,2.88,1.64,1.64,1.58,1.58,1.58,2,1.81,1.62,1.62,1.56,4.18200000000001,2.982,2.9,2.564,2.205
