id_code,area,site,y,x,logger,altitude,chm,pgaps2m,pgaps5m,pzabove2,zmean,zq95,zskew,canopy_cover2m_5m,canopy_cover2m_10m,canopy_cover2m_20m,canopy_cover2m_30m,canopy_cover2m_50m,canopy_cover5m_5m,canopy_cover5m_10m,canopy_cover5m_20m,canopy_cover5m_30m,canopy_cover5m_50m,canopy_cover10m_5m,canopy_cover10m_10m,canopy_cover10m_20m,canopy_cover10m_30m,canopy_cover10m_50m,chm_metsakeskus_5,chm_metsakeskus_10,chm_metsakeskus_20,chm_metsakeskus_30,chm_metsakeskus_50,pgaps2m_metsakeskus_10,pgaps2m_metsakeskus_20,pgaps5m_metsakeskus_10,pgaps5m_metsakeskus_20,pisr_m1_2m,pisr_m1_10m,pisr_m1_30m,pisr_m1_50m,pisr_m2_2m,pisr_m2_10m,pisr_m2_30m,pisr_m2_50m,pisr_m3_2m,pisr_m3_10m,pisr_m3_30m,pisr_m3_50m,pisr_m4_2m,pisr_m4_10m,pisr_m4_30m,pisr_m4_50m,pisr_m5_2m,pisr_m5_10m,pisr_m5_30m,pisr_m5_50m,pisr_m6_2m,pisr_m6_10m,pisr_m6_30m,pisr_m6_50m,pisr_m7_2m,pisr_m7_10m,pisr_m7_30m,pisr_m7_50m,pisr_m8_2m,pisr_m8_10m,pisr_m8_30m,pisr_m8_50m,pisr_m9_2m,pisr_m9_10m,pisr_m9_30m,pisr_m9_50m,pisr_m10_2m,pisr_m10_10m,pisr_m10_30m,pisr_m10_50m,pisr_m11_2m,pisr_m11_10m,pisr_m11_30m,pisr_m11_50m,pisr_m12_2m,pisr_m12_10m,pisr_m12_30m,pisr_m12_50m,pisr_annual_2m,pisr_summer_2m,pisr_annual_10m,pisr_summer_10m,pisr_annual_30m,pisr_summer_30m,pisr_annual_50m,pisr_summer_50m,slope,swi,twi,tpi10,tpi20,tpi30,tpi50,tpi100,tpi200,tpi500,wind_effect,canopy_cover_conif,canopy_cover_decid,canopy_cover,canopy_portion_conif,canopy_portion_decid,forest_age,forest_class,forest_height,forest_volume,habitat_type,wetland,allwet_prop_100m,allwet_prop_10m,allwet_prop_25m,allwet_prop_500m,costdist2river,costdist2water,costdist2wet,dist2anywater,dist2edge_large,dist2edge_medium,dist2edge_small,dist2forest_large,dist2forest_medium,dist2forest_small,dist2lakes,dist2lakes_large,dist2rivers,dist2waters,dist2wetlands,fluvial_effect,forest_prop_100m,forest_prop_10m,forest_prop_25m,forest_prop_500m,water_effect,water_prop_100m,water_prop_10m,water_prop_25m,water_prop_500m,wet_effect,wetland_prop_100m,wetland_prop_10m,wetland_prop_25m,wetland_prop_500m,tcd,waw,dlt,corine
AIL164,AIL,164,68.99825329,20.99768206,Tomst,87718,0,100,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,100,100,100,100,0,0,0,0,909,942,993,1004,5050,5258,5580,5647,12749,13066,13572,13681,21271,21569,22068,22182,26043,26296,26734,26842,23797,24068,24547,24663,16255,16578,17121,17245,8058,8335,8783,8883,2141,2232,2408,2447,182,183,184,185,0,0,0,0,116456,66096,118526,66942,121990,68402,122778,68750,0.137,11.13,8.24,0.15,0.14,0.02,0.04,0.09,0.44,10.01,1.07,1,3,4,25,75,0,3,0,0,10,0,0,0,0,0,1010,1010,1010,470,0,0,0,1554,1513,1478,873,1671,470,873,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
AIL165,AIL,165,68.99701184,21.00323113,Tomst,87980,0,100,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,100,100,100,100,0,0,0,0,1036,1050,1037,997,5839,5919,5841,5606,13971,14089,13974,13626,22459,22562,22460,22142,27077,27155,27077,26824,24916,25006,24918,24636,17535,17650,17540,17200,9128,9231,9133,8838,2543,2584,2545,2429,186,186,186,185,0,0,0,0,124691,69528,125432,69811,124710,69535,122483,68660,0.038,16.64,12.27,0,-0.01,-0.05,0.04,0.22,1,7.44,1.06,1,3.73415742814057,4.73415742814057,21.7279767170863,78.2720232829137,0,3,0,0,10,0,0,0,0,0,1027,1027,1027,485,0,0,0,1739,1695,1655,1087,1702,485,1087,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
AIL166,AIL,166,68.99742387,21.02056445,Tomst,88318,0,100,100,0,0,0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,100,100,100,100,0,0,0,0,775,775,775,778,3580,3522,3532,3744,10466,10394,10457,10816,19095,19023,19100,19469,24248,24184,24260,24593,21852,21783,21854,22200,14043,13963,14024,14387,6209,6149,6180,6464,1496,1472,1479,1545,180,180,181,181,0,0,0,0,101944,60142,101446,59930,101842,60138,104177,61181,0.223,6.76,10.15,0.08,0.03,0.02,-0.4,-0.59,-1.05,4.43,1.04,0.482734519522751,1.930938078091,2.41367259761375,9.65469039045502,38.6187615618201,0,3,0,0,10,0,0,0,0,0,1995,1995,1995,722,0,0,0,2285,2201,2109,1518,1556,722,1518,961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
AIL167,AIL,167,68.99809735,21.0342669,Tomst,86960,0,100,100,0,0,0,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,5,5,100,100,100,100,0,0,0,0,771,776,805,825,2953,3370,3765,4395,9659,10229,10644,11767,18308,18875,19209,20338,23564,24060,24283,25280,21092,21618,21903,22968,13172,13747,14154,15319,5333,5908,6336,7271,1356,1408,1658,1834,180,180,180,181,0,0,0,0,96388,57829,100171,59425,102936,60340,110178,63567,0.246,4.36,8.04,-0.02,0.79,1.51,1.24,2.19,2.97,4.69,1.05,1.76340371561679,3.29021114685038,5.05361486246718,37.0221368345145,62.9778631654855,0,3,0,0,10,0,0,0,0,0,1914,1914,1914,529,0,0,0,2556,2485,2402,1598,1611,529,1598,877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
AIL168,AIL,168,69.00014865,21.04331759,Haxo,84793,40,99,100,1,9,38,454,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,75,40,23,18,13,98,99,100,100,0,0,0,0,662,675,729,777,2417,2542,2721,3238,6554,7015,7820,9225,12569,13421,15001,17290,16539,17618,19847,22343,14747,15706,17587,19991,8943,9634,10769,12502,4001,4249,4581,5510,1210,1267,1356,1516,154,157,169,174,0,0,0,0,67796,40229,72284,42958,80579,48202,92567,54837,0.808,2.36,5.66,1.7,2.94,3.94,2.72,4.9,10.32,22.64,1.08,1.93127977277191,4.79383931831572,6.72511909108763,29.2748809089124,70.7251190910876,0,3,0,0,10,0,0,0,0,0,1580,1580,1580,203,0,0,0,2912,2834,2772,1377,1598,203,1377,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
AIL168,AIL,168,69.00014234,21.04332303,Tomst,84847,40,100,100,0,8,34,460,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,36,24,18,13,98,99,100,100,0,0,0,0,661,680,730,778,2457,2634,2748,3253,6684,7281,7888,9252,12746,13823,15071,17314,16721,18050,19903,22366,14934,16134,17648,20015,9117,9960,10842,12528,4083,4423,4629,5530,1216,1291,1363,1521,153,157,169,174,0,0,0,0,68772,40772,74433,44144,80992,48393,92734,54910,0.811,2.3,5.62,1.74,3.01,4.05,2.72,4.9,10.32,22.64,1.08,1.74603492858307,4.23810478574922,5.98413971433229,30.0158602856677,69.9841397143323,0,3,0,0,10,0,0,0,0,0,1580,1580,1580,203,0,0,0,2912,2834,2772,1377,1598,203,1377,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
AIL169,AIL,169,69.00083395,21.05079194,Tomst,78946,1,100,100,0,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,100,100,100,100,0,0,0,0,768,765,766,765,3477,3329,2931,2892,10912,10623,9725,9490,19468,19143,18294,18038,24496,24191,23473,23242,22118,21803,21034,20803,14386,14067,13201,12971,6411,6128,5367,5276,1353,1347,1349,1347,179,178,178,178,0,0,0,0,103569,61000,101575,60062,96317,57708,95002,57016,0.202,9.74,13.18,0.25,0.18,0.12,-0.92,-2,-5.39,-14.86,0.99,1,2.29970426757561,3.29970426757561,30.6023658593951,69.3976341406049,0,3,0,0,10,0,0,0,0,0,1114,1114,1114,132,0,0,0,3104,3029,2961,1383,1735,132,1383,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,31
AIL170,AIL,170,68.99808809,21.07120384,Tomst,87596,0,100,100,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,100,100,100,100,0,0,0,0,800,779,773,787,4180,3986,3802,3876,11224,10867,10536,10771,19581,19147,18836,19236,24525,24042,23795,24263,22251,21792,21506,21935,14753,14379,14040,14297,6991,6733,6446,6563,1799,1710,1632,1661,179,178,178,179,0,0,0,0,106284,61529,103614,60213,101543,59341,103567,60495,0.273,4.92,8.26,0.46,0.77,1.14,2.08,5.62,13.15,29.69,1.11,1,1,2,50,50,0,3,0,0,10,0,0,0,0,0,1892,1892,1892,522,0,0,0,3315,3225,3123,913,2546,522,913,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,26
AIL171,AIL,171,69.0011105,20.95634041,Tomst,83225,23,100,100,0,0,23,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,3,2,2,100,100,100,100,0,0,0,0,961,1033,1148,1173,5487,5833,6490,6642,12832,13640,14727,14974,20597,21306,22622,23003,24488,25273,26696,27178,22783,23533,24848,25261,16387,17120,18232,18479,8678,9217,10052,10184,2444,2644,2934,2988,168,173,182,185,0,0,0,0,114824,63657,119773,65926,127929,69775,130068,70918,0.569,3.74,7.32,0.08,0.75,1.27,1.42,5.27,16.56,36.55,1.1,1,2,3,33,67,0,3,0,0,10,0,0,0,0,0,3387,334,334,145,0,0,0,650,497,432,150,2698,486,150,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,27
AIL172,AIL,172,68.99906249,20.96334497,Tomst,75006,12,100,100,0,0,10,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,100,100,100,100,0,0,0,0,1393,1373,1287,1271,8001,7880,7372,7277,16933,16788,16075,15940,24738,24626,24036,23919,28467,28415,27964,27899,26709,26634,26105,26009,20255,20166,19485,19354,11818,11678,11035,10913,3627,3568,3311,3261,191,191,189,189,0,0,0,0,142133,75431,141320,75215,136859,73554,136032,73263,0.297,8.38,11.79,-0.26,-0.26,-0.59,-0.58,-1.71,-4.93,-16.2,0.97,1,2.67551927493407,3.67551927493407,44.7340822787787,55.2659177212213,5.0265578248022,3,2.5132789124011,0.718079689257457,10,0,0,0,0,0,973,973,973,215,0,0,0,472,403,392,502,2567,215,502,673,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,27
AIL173,AIL,173,69.00236602,20.98370667,Tomst,87165,8,100,100,0,1,8,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,100,100,100,100,0,0,0,0,904,913,927,957,5027,5099,5177,5347,12769,12866,12978,13229,21346,21444,21537,21758,26173,26259,26324,26495,23902,23996,24074,24271,16318,16423,16529,16778,8078,8164,8261,8481,2139,2171,2209,2295,182,183,183,184,0,0,0,0,116839,66393,117517,66678,118200,66928,119795,67543,0.087,6.47,9.73,0.01,0,-0.02,0.1,0.62,2.7,15.98,1.11,2,3.56474157992759,5.56474157992759,36.0468089405069,63.9531910594931,0,3,0,0,10,0,0,0,0,0,1864,1785,1785,418,0,0,0,1275,1246,954,420,1689,689,420,1049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
AIL174,AIL,174,68.99990876,20.99562654,Haxo,88890,0,100,100,0,0,0,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,100,100,100,100,0,0,0,0,1009,1007,1010,1019,5675,5661,5678,5731,13735,13714,13736,13802,22255,22237,22251,22290,26929,26914,26920,26933,24750,24733,24741,24766,17324,17301,17319,17375,8937,8918,8937,8999,2467,2459,2468,2494,186,186,186,186,0,0,0,0,123266,69002,123129,68948,123246,68980,123595,69074,0.029,6.36,8.12,0.06,0.24,0.54,0.27,1.05,4.56,16.92,1.18,0.707665078991085,2.70766507899109,3.41533015798217,17.6916269747771,82.3083730252229,0,3,0,0,10,0,0,0,0,0,1233,1233,1233,439,0,0,0,1536,1501,1378,668,1556,439,668,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
AIL174,AIL,174,68.99990517,20.99560615,Tomst,88892,0,100,100,0,0,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,2,100,100,100,100,0,0,0,0,1015,1009,1013,1022,5705,5675,5696,5748,13780,13735,13763,13827,22296,22255,22274,22312,26961,26929,26938,26949,24786,24749,24762,24785,17368,17321,17344,17398,8977,8935,8959,9020,2482,2466,2476,2503,186,186,186,186,0,0,0,0,123555,69114,123261,68999,123412,69044,123750,69132,0.029,6.38,7.96,0.07,0.25,0.55,0.27,1.03,4.51,16.89,1.18,0.609542248255788,2.60954224825579,3.21908449651158,15.2385562063947,84.7614437936053,0,3,0,0,10,0,0,0,0,0,1233,1233,1233,439,0,0,0,1536,1501,1378,668,1556,439,668,1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
AIL175,AIL,175,69.00403323,21.00316036,Tomst,79805,26,100,100,0,8,30,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,5,5,100,100,100,100,0,0,0,0,761,756,750,758,2160,2352,2292,2479,7812,7889,7645,8631,16340,16339,16079,17150,21728,21668,21411,22398,19198,19174,18916,19940,11252,11321,11060,12112,3844,4044,3842,4621,1339,1332,1321,1334,177,176,174,176,0,0,0,0,84611,52178,85052,52164,83490,51386,89600,54450,0.35,6.7,9.76,0.62,0.99,0.94,-0.9,-1.54,-2.89,-2.2,1.03,2,5,7,29,71,0,3,0,0,10,0,0,0,0,0,574,574,574,86,0,0,0,2015,1861,1216,546,1006,86,546,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
AIL176,AIL,176,69.00320283,21.0156135,Tomst,80369,26,100,100,0,6,28,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,14,12,11,100,100,100,100,0,0,0,0,754,747,748,752,2142,2124,2214,2348,7044,6410,7017,7443,15469,14736,15176,15798,20886,20182,20572,21163,18357,17636,18047,18659,10452,9718,10244,10816,3573,3202,3717,3975,1327,1316,1317,1332,175,174,174,175,0,0,0,0,80179,49695,76244,47535,79225,48863,82463,50639,0.404,5.4,8.76,0.32,0.88,1.46,1.5,4.07,7.28,10.12,1.05,1,2.2742877041893,3.2742877041893,34.0714036976337,65.9285963023663,1.08856844371605,3,1.08856844371605,0.362856147905349,10,0,0,0,0,0,1486,1486,1486,174,0,0,0,2413,2325,1675,914,914,174,914,795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,31
AIL177,AIL,177,69.00450515,21.02812737,Haxo,76707,11,100,100,0,3,12,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,100,100,100,100,0,0,0,0,775,775,776,769,3000,3192,3469,4126,9613,9905,10343,11300,18215,18502,18929,19749,23447,23693,24059,24655,20993,21257,21658,22350,13117,13411,13865,14773,5459,5675,6062,6894,1374,1437,1494,1708,180,180,180,179,0,0,0,0,96171,57556,98028,58362,100835,59582,106503,61778,0.247,3.78,7.03,0.36,0.76,1.11,2.71,7.22,14.18,15.7,1.08,1.60688416615135,3.21376833230271,4.82065249845406,33,67,0,3,0,0,10,0,0,0,0,0,652,652,652,106,0,0,0,2935,2702,2059,855,855,106,855,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,31
AIL177,AIL,177,69.00450425,21.02810709,Tomst,76710,11,100,100,0,3,12,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,100,100,100,100,0,0,0,0,774,775,776,769,2893,3202,3479,4142,9438,9922,10358,11324,18033,18518,18944,19767,23280,23707,24073,24667,20814,21271,21672,22365,12925,13426,13880,14795,5305,5685,6075,6914,1367,1444,1500,1713,180,180,180,179,0,0,0,0,95008,57019,98130,58405,100936,59624,106634,61826,0.257,3.7,6.83,0.37,0.74,1.12,2.71,7.22,14.18,15.7,1.08,1.60026498061048,3.20052996122096,4.80079494183144,33,67,0,3,0,0,10,0,0,0,0,0,638,638,638,104,0,0,0,2935,2702,2059,855,855,104,855,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,31
AIL178,AIL,178,69.00179972,21.04949043,Haxo,76027,0,100,100,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,100,100,100,100,0,0,0,0,748,751,753,755,2583,2594,2429,2714,8014,8301,8332,9144,16153,16490,16709,17594,21414,21739,21973,22758,18993,19319,19531,20349,11307,11632,11745,12605,4616,4751,4579,5035,1318,1323,1327,1330,174,174,175,175,0,0,0,0,85319,51714,87074,52690,87550,53248,92460,55711,0.403,7.45,10.77,0.34,0.73,0.75,-1.25,-4.74,-11.4,-25.4,0.98,1.07088432735216,3.28077674664485,4.351661073997,26.6368553284693,73.3631446715307,0,3,0,0,10,0,0,0,0,0,282,282,282,28,0,0,0,3181,3105,2965,1263,1620,28,1263,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
AIL178,AIL,178,69.00180276,21.0494928,Tomst,76004,0,100,100,0,0,0,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,4,100,100,100,100,0,0,0,0,747,750,753,755,2557,2584,2431,2717,7947,8260,8346,9150,16024,16435,16725,17600,21287,21684,21987,22762,18869,19265,19546,20353,11210,11585,11761,12611,4585,4732,4589,5040,1315,1322,1327,1330,173,174,175,175,0,0,0,0,84715,51366,86792,52534,87639,53293,92493,55726,0.412,7.43,10.76,0.32,0.7,0.71,-1.25,-4.74,-11.4,-25.4,0.98,1.04553814933498,3.40046862943313,4.44600677876812,24.7844659465233,75.2155340534767,0,3,0,0,10,0,0,0,0,0,282,282,282,28,0,0,0,3181,3105,2965,1263,1620,28,1263,468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
AIL179,AIL,179,69.00537212,21.05304122,Haxo,70808,15,100,100,0,3,16,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,4,3,100,100,100,100,0,0,0,0,757,755,763,761,3812,3809,3778,3841,10586,10687,10774,10864,19692,19659,19372,19273,24587,24562,24376,24196,22327,22296,22043,21896,14833,14478,14330,14345,6376,6463,6423,6561,1670,1610,1582,1611,176,175,177,176,0,0,0,0,104815,61746,104495,61336,103618,60749,103524,60438,0.224,8.05,9.72,0.38,0.08,-0.64,-1.43,-2.54,-4.86,-16.58,0.97,0.524290655800082,2.52429065580008,3.04858131160016,13.1072663950021,86.8927336049979,0,3,0,0,9,0,0,0,0,1,29,29,29,4,0,0,0,3600,3524,2988,870,1472,4,870,352,71,0,0,0,0,71,0,0,0,0,71,0,0,0,1,0,4,0,27
AIL179,AIL,179,69.00536597,21.05305083,Tomst,70808,15,100,100,0,3,16,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,4,3,100,100,100,100,0,0,0,0,753,754,763,761,4034,3833,3781,3841,10973,10694,10768,10862,20061,19680,19356,19269,24860,24588,24357,24191,22649,22322,22025,21892,15259,14465,14318,14343,6693,6492,6421,6561,1734,1617,1581,1612,175,175,177,176,0,0,0,0,107189,62767,104621,61375,103547,60700,103510,60426,0.225,8.87,9.82,0.32,-0.01,-0.75,-1.51,-2.62,-4.93,-16.66,0.97,0.746726369556841,2.74672636955684,3.49345273911368,18.668159238921,81.331840761079,0,3,0,0,9,0,0,0,0,1,29,29,29,4,0,0,0,3600,3524,2988,870,1472,4,870,352,71,0,0,0,0,71,0,0,0,0,71,0,0,0,1,0,4,0,27
AIL180,AIL,180,69.00643182,21.06691407,Tomst,75448,43,100,100,0,14,51,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,8,8,7,100,100,100,100,0,0,0,0,738,740,740,752,2413,2318,2345,2724,7175,6885,7235,8368,14920,14885,15219,16651,20244,20249,20506,21864,17811,17764,18050,19430,10249,9996,10425,11741,3998,3878,3990,4658,1302,1305,1306,1377,171,172,172,175,0,0,0,0,79021,48305,78192,48008,79989,48981,87739,53034,0.467,3.24,6.56,0.57,1.16,1.61,1.68,4.4,10.65,22.16,1.1,1.48290709859166,2.96581419718332,4.44872129577498,33,67,0,3,0,0,10,0,0,0,0,0,1801,1801,1801,422,0,0,0,3966,3886,3513,755,1831,422,755,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
AIL181,AIL,181,69.00672319,20.96003035,Tomst,85586,26,100,100,0,4,32,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,14,16,15,100,100,100,100,0,0,0,0,868,807,789,785,4969,4367,3998,4086,12549,11569,10971,11205,20898,19949,19327,19658,25596,24751,24190,24581,23359,22464,21878,22258,15948,14984,14357,14656,7915,7105,6584,6797,2085,1808,1734,1689,180,178,177,178,0,0,0,0,114368,64904,107985,62200,104006,60425,105894,61495,0.226,3.83,7.37,0.53,1.25,1.97,0.46,1.29,2.69,22.3,1.14,0.804399695705063,1,1.80439969570506,40.2199847852531,59.7800152147469,0,3,0,0,10,0,0,0,0,0,3532,1357,1357,491,0,0,0,1273,822,657,490,2351,804,490,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
AIL182,AIL,182,69.00696363,20.97282371,Haxo,83686,151,76,100,6,41,181,217,0,10,2,2,1,0,0,0,0,0,0,0,0,0,0,65,93,38,30,29,91,97,100,100,0,0,0,0,686,676,713,730,2257,2282,2416,2696,6504,6286,6933,7800,12738,12241,13773,15262,17080,16594,18673,20381,15164,14609,16381,18017,9159,8794,9702,10816,3887,3745,4034,4568,1227,1222,1292,1345,160,157,166,170,0,0,0,0,68861,41402,66606,39997,74085,44757,81784,49214,0.686,4.17,7.67,1.42,2.34,2.62,1.24,2.71,8.49,28.83,1.07,1,1,2,50,50,0,3,0,0,10,0,0,0,0,0,3471,2778,2778,630,0,0,0,1432,828,467,645,1847,630,645,566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
AIL182,AIL,182,69.00695953,20.97284253,Tomst,83690,141,78,100,6,40,176,222,0,10,2,2,1,0,0,0,0,0,0,0,0,0,0,78,94,39,30,29,91,97,100,100,0,0,0,0,681,678,713,730,2157,2329,2419,2693,6169,6431,6923,7789,12080,12449,13764,15252,16272,16804,18672,20375,14373,14826,16374,18010,8648,8972,9693,10804,3682,3853,4025,4561,1199,1232,1294,1344,159,158,166,170,0,0,0,0,65419,39293,67731,40602,74043,44738,81728,49189,0.719,4.05,7.6,1.46,2.36,2.64,0.89,2.22,7.94,28.12,1.07,1,1,2,50,50,0,3,0,0,10,0,0,0,0,0,3471,2778,2778,630,0,0,0,1432,828,467,645,1847,630,645,566,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31
AIL183,AIL,183,69.00813625,20.98371441,Haxo,73532,15,100,100,0,5,30,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,7,7,100,100,100,100,0,0,0,0,736,728,731,738,2097,2083,2096,2138,4836,5614,5637,6367,14375,13026,13385,14421,19816,18399,18800,19790,17256,15902,16273,17285,8676,8431,8612,9563,2668,3111,3107,3361,1298,1283,1288,1302,171,169,170,171,0,0,0,0,71929,45748,68744,42732,70098,43684,75136,46638,0.444,5.37,9.03,-0.11,0.05,0.11,0.52,1.2,0.92,-8.61,1.03,1,1.84793352220732,2.84793352220732,43.0045484417896,56.9954515582104,8.02768423048478,3,6.54380056662197,2.42396676110366,10,0,0,0,0,0,2876,2176,2176,328,0,0,0,1760,969,344,329,1393,650,329,470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,27
AIL183,AIL,183,69.00813335,20.9837326,Tomst,73532,16,100,100,0,5,29,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,7,7,100,100,100,100,0,0,0,0,738,727,730,738,2104,2080,2096,2138,4992,5545,5626,6360,14117,12919,13359,14407,19565,18317,18769,19777,17008,15816,16244,17272,8612,8342,8592,9553,2786,3078,3111,3360,1302,1282,1287,1302,171,169,169,171,0,0,0,0,71396,45185,68275,42475,69985,43606,75079,46602,0.461,5.2,8.64,0.03,0.2,0.25,0.52,1.2,0.92,-8.61,1.03,1,2.31184444347428,3.31184444347428,39.1772833413372,60.8227166586628,10.2312611065028,3,7.93553333042285,2.65592222173714,10,0,0,0,0,0,2876,2176,2176,328,0,0,0,1760,969,344,329,1393,650,329,470,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,27
AIL184,AIL,184,69.0070865,20.99340692,Haxo,74857,9,100,100,0,2,15,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,9,8,7,100,100,100,100,0,0,0,0,700,706,717,728,1993,2011,2070,2173,3839,4016,4641,5782,9900,10600,11665,13604,15353,16248,17386,19030,12678,13604,14740,16508,5607,5928,6893,8713,2566,2614,2854,3275,1234,1245,1263,1284,163,164,166,169,0,0,0,0,54033,33638,57136,35780,62394,39018,71266,44250,0.65,5.32,8.66,0.02,0.28,0.35,-2.55,-4.7,-5.34,-3.82,1.03,1.65684656585685,2,3.65684656585685,44.1663916195665,55.8336083804335,3.65684656585685,3,4,1.65684656585685,10,0,0,0,0,3,2641,1906,1906,198,0,0,0,1919,1346,700,198,1074,421,198,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31
AIL184,AIL,184,69.00709929,20.99341947,Tomst,74778,8,100,100,0,2,17,426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,9,8,7,100,100,100,100,0,0,0,0,705,704,717,729,2006,2006,2065,2169,3844,3917,4579,5789,10245,10448,11658,13663,15819,16108,17378,19097,13162,13455,14733,16569,5732,5775,6841,8749,2582,2593,2825,3269,1242,1242,1263,1285,163,164,166,169,0,0,0,0,55500,34713,56412,35339,62223,38951,71488,44415,0.636,5.39,8.75,0.01,0.22,0.22,-2.65,-4.98,-5.78,-4.38,1.03,1.45501447162428,2,3.45501447162428,40.7352460176127,59.2647539823873,3.45501447162428,3,4,1.45501447162428,10,0,0,0,0,3,2630,1914,1914,199,0,0,0,1919,1346,700,198,1074,419,198,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,31
AIL185,AIL,185,69.00842952,21.00452579,Haxo,67874,0,100,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,100,100,100,100,0,0,0,0,779,776,775,774,3504,3351,3369,3352,10667,10318,10310,10354,19252,18880,18865,18901,24341,23994,23977,24001,21958,21600,21588,21615,14195,13831,13827,13862,6166,5910,5941,5933,1374,1369,1368,1366,181,180,180,179,0,0,0,0,102418,60495,100208,59424,100199,59392,100339,59478,0.18,7.28,10.59,0.33,0.71,0.82,-0.45,-2.21,-5.93,-19.26,1.01,0,32.9261352853623,32.9261352853623,0,100,102.926135285362,2,52.5369323573188,21.3892029280434,9,0,0,0,0,13,117,117,117,23,0,0,0,2346,1660,1022,470,618,23,470,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,1,27
