term,estimate,std.error,statistic,p.value,area,month,resp
(Intercept),13.871032358825087,2.254948502825422,6.151374340232098,2.021416554573307e-7,PIS,3,T3_absmax
altitude,-0.013441865029020224,0.004162867014444858,-3.228992178317945,0.00235086496636445,PIS,3,T3_absmax
pisr,3.479778204696661e-4,1.0350162555711193e-4,3.3620517416671185,0.0016094785659169595,PIS,3,T3_absmax
snow_days,-0.06922666259074389,0.011310474707063046,-6.120579762007155,2.2436389141992443e-7,PIS,3,T3_absmax
moist_med,-0.051284293217933076,0.014446308796104744,-3.54999286958072,9.313057249661437e-4,PIS,3,T3_absmax
(Intercept),10.010316637607998,2.0285274973449448,4.934769999770811,1.457262609565875e-5,PIS,3,T4_absmax
altitude,-0.008478018164467912,0.0033502810883903828,-2.5305393609648172,0.015426726704510018,PIS,3,T4_absmax
pisr,2.573811832351771e-4,6.664406830890098e-5,3.8620268805048514,4.019317888170309e-4,PIS,3,T4_absmax
snow_days,-0.025295122679761143,0.008216860861451424,-3.07844115974151,0.003749694747151659,PIS,3,T4_absmax
tpi100,0.046251970523400306,0.024898203365172303,1.8576428927437283,0.07059211869609046,PIS,3,T4_absmax
canopy_cover2m_10m,-0.019657139373475272,0.01372687451210299,-1.4320185819534932,0.15990695760998921,PIS,3,T4_absmax
(Intercept),-1.8536218462782077,1.226741038043262,-1.5110131550134367,0.1382730631582784,PIS,3,T1_mean
pisr,-7.135627668183192e-5,5.3887649928673245e-5,-1.324167537019716,0.19260879063964687,PIS,3,T1_mean
wetland_prop_100m,-0.02166233946401344,0.008404806524223832,-2.577375148562854,0.013556400632741506,PIS,3,T1_mean
snow_days,0.012149596042969215,0.006209470412737153,1.9566235500611133,0.05706198108714084,PIS,3,T1_mean
tpi100,0.04824669043561595,0.014387103106334188,3.3534680386334657,0.0016993676599262617,PIS,3,T1_mean
water_prop_500m,-0.012209515255358561,0.005642915141019629,-2.1636893255056817,0.03622504033557178,PIS,3,T1_mean
moist_med,0.025597453902592708,0.0075175732964393414,3.4050155406820983,0.001466960589943835,PIS,3,T1_mean
(Intercept),-10.199538614236356,1.7123341931564986,-5.956511675699611,4.2295239370261935e-7,PIS,3,T1_absmin
altitude,0.00838410108951985,0.004064183319437113,2.062923945734082,0.04519179525920981,PIS,3,T1_absmin
wetland_prop_100m,-0.0265898365423767,0.013869437634821692,-1.9171531854772672,0.06187801464440403,PIS,3,T1_absmin
snow_days,0.04191837753944021,0.009625713855969283,4.354833123721518,8.101143651006464e-5,PIS,3,T1_absmin
tpi100,0.04952487399952325,0.028728321548988963,1.7239041938134456,0.09190892576211371,PIS,3,T1_absmin
moist_med,0.053074358073265326,0.012598344680445083,4.212804096052901,1.2665088307230835e-4,PIS,3,T1_absmin
(Intercept),-1.1935293270233756,1.168109806664941,-1.0217612421481246,0.3127434444584647,PIS,3,T1_meanmax
pisr,-8.294725544371116e-5,5.1312127325759724e-5,-1.6165234178874117,0.11346879064098818,PIS,3,T1_meanmax
wetland_prop_100m,-0.020730302704485698,0.008003104664801393,-2.590282593161631,0.013127095470917694,PIS,3,T1_meanmax
snow_days,0.009281512807513104,0.005912693109935947,1.5697606209116528,0.12397494159496934,PIS,3,T1_meanmax
tpi100,0.045301451398890975,0.01369948155872807,3.306800421949471,0.0019396718246996007,PIS,3,T1_meanmax
water_prop_500m,-0.011644657442664538,0.005373215951850019,-2.1671672136414393,0.03594163888917205,PIS,3,T1_meanmax
moist_med,0.023718371825233266,0.007158276129655002,3.3134195154855517,0.0019037220141380135,PIS,3,T1_meanmax
(Intercept),-4.609481449902451,1.0451218788692433,-4.410472637784238,6.791766535263188e-5,PIS,3,T1_meanmin
altitude,0.004818430195304594,0.0024805712131749434,1.9424679967713436,0.05864795696316573,PIS,3,T1_meanmin
wetland_prop_100m,-0.01892686194361006,0.00846520076378563,-2.235843244802854,0.030605142690312805,PIS,3,T1_meanmin
snow_days,0.019095974898479775,0.005875047167085853,3.2503526108628296,0.0022425940478708116,PIS,3,T1_meanmin
tpi100,0.03448307561360378,0.017534309315339953,1.966605869296268,0.055704126410286055,PIS,3,T1_meanmin
moist_med,0.02844776690297284,0.007689390141066771,3.6996128927106566,6.088425106269985e-4,PIS,3,T1_meanmin
(Intercept),-3.957072780494506,1.0158634598647591,-3.8952801600141296,0.00033761592904520674,PIS,3,T2_mean
altitude,0.006139024713482986,0.0018738781790589016,3.2761066231990195,0.00208543130690629,PIS,3,T2_mean
pisr,-6.366686327755565e-5,4.6831250003500547e-5,-1.3594952787464925,0.18107666378048007,PIS,3,T2_mean
wetland_prop_100m,-0.014580688807422647,0.007359230218580685,-1.9812790705485914,0.053977583179946,PIS,3,T2_mean
snow_days,0.012135928225619977,0.0050988460174939305,2.380132324840191,0.021810657932201185,PIS,3,T2_mean
moist_med,0.0306693063162041,0.00711731131173267,4.309114070315666,9.3591428771887e-5,PIS,3,T2_mean
(Intercept),-29.571426973452297,3.658850250814219,-8.082163779966574,3.075153909066614e-10,PIS,3,T2_absmin
altitude,0.0235620022401262,0.007484234303947511,3.148218145401805,0.002948075179560211,PIS,3,T2_absmin
wetland_prop_100m,-0.044848265481105674,0.029829345675247122,-1.5034947789123478,0.1398558592748845,PIS,3,T2_absmin
snow_days,0.1203120569043635,0.019576777890761374,6.145651627438695,2.0609818263505482e-7,PIS,3,T2_absmin
moist_med,0.09653693624355854,0.027120083250300096,3.5596106159626304,9.052708933500636e-4,PIS,3,T2_absmin
(Intercept),2.1143898726011616,0.779600438532356,2.7121455659794464,0.009370587752946576,PIS,3,T2_meanmax
snow_days,-0.014727542040507477,0.004653922720006467,-3.164543746546572,0.002753329841098877,PIS,3,T2_meanmax
moist_med,0.010134133888748068,0.005344441311865648,1.8962007995575547,0.06422461001372916,PIS,3,T2_meanmax
(Intercept),-9.739493207869552,1.6207621847627993,-6.009205606740473,3.5454259150045457e-7,PIS,3,T2_meanmin
altitude,0.011507439308287834,0.002989684156840496,3.849048496296317,3.885032528166454e-4,PIS,3,T2_meanmin
pisr,-1.1712869789247422e-4,7.471704817589482e-5,-1.567630156062057,0.12429790783513311,PIS,3,T2_meanmin
wetland_prop_100m,-0.02158671578051133,0.011741304337127305,-1.8385279148460314,0.07289802755707087,PIS,3,T2_meanmin
snow_days,0.03816557208599877,0.008134968071577988,4.691545406225002,2.7609367003311377e-5,PIS,3,T2_meanmin
moist_med,0.047352988705138224,0.011355334143799734,4.170109668766904,1.4472212844243303e-4,PIS,3,T2_meanmin
(Intercept),-4.048359146112637,1.0995970439539866,-3.6816751812603488,6.554140952849272e-4,PIS,3,T3_mean
altitude,0.006895844685916139,0.0023427740767718044,2.943452701772328,0.005267838893739564,PIS,3,T3_mean
pisr,-1.0371800825844007e-4,5.0472160994316044e-5,-2.054954775368551,0.046137867688368826,PIS,3,T3_mean
wetland_prop_100m,-0.016408005789709076,0.007937079343557063,-2.0672598923971073,0.044908230090818534,PIS,3,T3_mean
snow_days,0.009376842057350409,0.005765702430373239,1.626313908944379,0.1113637830504519,PIS,3,T3_mean
tpi100,-0.02784887854899354,0.016356980451408456,-1.7025684313632317,0.09604013005831437,PIS,3,T3_mean
moist_med,0.02946140164297855,0.007669129144282723,3.8415576382543772,4.0670557242216586e-4,PIS,3,T3_mean
(Intercept),-37.750788615504426,6.465038495822345,-5.8392210100370905,6.262112269564804e-7,PIS,3,T3_absmin
altitude,0.04085990987357459,0.011925514641219692,3.4262596712048987,0.001358111400273953,PIS,3,T3_absmin
pisr,-6.316797937647012e-4,2.980379214746225e-4,-2.119461143197135,0.03986417766968915,PIS,3,T3_absmin
wetland_prop_100m,-0.08809792903275829,0.046834745556334115,-1.881037848850736,0.06674919471065789,PIS,3,T3_absmin
snow_days,0.14780467204194622,0.03244947484552423,4.554917228878758,4.284570534653787e-5,PIS,3,T3_absmin
moist_med,0.16651919414585925,0.045295153763311176,3.6763136960744545,6.525943585803958e-4,PIS,3,T3_absmin
(Intercept),5.882560141575197,1.2140343524231234,4.845464323010332,1.6035273749574856e-5,PIS,3,T3_meanmax
altitude,-0.006543045848382554,0.002241232362412143,-2.9193964704938282,0.005510201396590623,PIS,3,T3_meanmax
pisr,2.067015584973969e-4,5.5723901809963926e-5,3.7093877453577173,5.796628508346832e-4,PIS,3,T3_meanmax
snow_days,-0.03493728250372818,0.006089409500652566,-5.737384306308215,8.195871836242077e-7,PIS,3,T3_meanmax
moist_med,-0.016083899457024646,0.0077777009639946135,-2.067950353386174,0.044554965444909236,PIS,3,T3_meanmax
(Intercept),-15.46404473516663,2.6469693142791395,-5.842170006182342,6.200665310357419e-7,PIS,3,T3_meanmin
altitude,0.017079559764467355,0.004882642436343282,3.498015672279826,0.0011030548460130637,PIS,3,T3_meanmin
pisr,-3.335863951827415e-4,1.2202514078526222e-4,-2.733751364973069,0.009054692254225994,PIS,3,T3_meanmin
wetland_prop_100m,-0.039059889866402776,0.019175467309250547,-2.0369719932488777,0.047838708479417756,PIS,3,T3_meanmin
snow_days,0.06204653883160561,0.01328573128158149,4.670163615127687,2.9581484403543925e-5,PIS,3,T3_meanmin
moist_med,0.07681392042958753,0.018545114955543583,4.1420029271172565,1.5796518592175904e-4,PIS,3,T3_meanmin
(Intercept),-0.672929843305627,0.606654170556931,-1.1092478647065962,0.2741166235266867,PIS,3,T4_mean
altitude,-0.00384614823271896,0.001238958306568445,-3.1043403255204565,0.0035429414271323134,PIS,3,T4_mean
pisr,1.0078512737714383e-4,2.4448543939113993e-5,4.122336595100978,1.8962757778095485e-4,PIS,3,T4_mean
snow_days,-0.006054090551790691,0.00278488885684221,-2.173907420727531,0.03584459812448203,PIS,3,T4_mean
tpi100,0.02426254179231707,0.007938116835004332,3.0564606564276944,0.004030476590024101,PIS,3,T4_mean
water_prop_500m,0.004131926118487567,0.0027473076551978184,1.5039910476244243,0.1406395106974751,PIS,3,T4_mean
moist_med,-0.00688430071791043,0.003387005106526539,-2.0325628398507076,0.04894551934979884,PIS,3,T4_mean
(Intercept),-14.302955170053723,1.0195122294923644,-14.029213928287502,3.026428411839226e-17,PIS,3,T4_absmin
altitude,0.006656452052204342,0.004602718692680732,1.4462000605836434,0.1557229294466555,PIS,3,T4_absmin
pisr,1.8129975134158614e-4,9.204979975602167e-5,1.9695833323062275,0.055667840970090955,PIS,3,T4_absmin
tpi100,0.10094689717536773,0.031185784803363602,3.23695227847785,0.002394067664612091,PIS,3,T4_absmin
moist_med,-0.019212710086750757,0.013772734544215496,-1.3949815140247537,0.1705330516484026,PIS,3,T4_absmin
(Intercept),6.442037527097094,2.3497558334735147,2.7415774163965727,0.009019665585049566,PIS,3,T4_meanmax
altitude,-0.005075042963738656,0.003276909878754148,-1.548728268861682,0.12913235069964946,PIS,3,T4_meanmax
pisr,2.358001970360169e-4,7.822804918658158e-5,3.0142666152086997,0.004404627121464363,PIS,3,T4_meanmax
snow_days,-0.021465815468097487,0.009244838159412693,-2.3219244185731824,0.02528281262726313,PIS,3,T4_meanmax
canopy_cover2m_10m,-0.02312774479498792,0.015861546904990673,-1.4581014659869658,0.15243076136478007,PIS,3,T4_meanmax
(Intercept),-5.414792169792551,0.26935090643341325,-20.103114711927475,7.600598791980603e-23,PIS,3,T4_meanmin
pisr,8.39869233608551e-5,3.6511347893349873e-5,2.3002964340342076,0.02659344681847215,PIS,3,T4_meanmin
tpi100,0.03143169909568066,0.010281721994582847,3.05704619442552,0.003924180988741732,PIS,3,T4_meanmin
water_prop_500m,0.00955996886158963,0.0037697976385724814,2.5359368799460884,0.015120927545617231,PIS,3,T4_meanmin
moist_med,-0.01568680333550623,0.005107295502979241,-3.0714501102110967,0.003773834212442135,PIS,3,T4_meanmin
(Intercept),-0.8399319110230655,0.49332313792064064,-1.7025998710771655,0.09569867480791694,PIS,4,T1_absmax
altitude,0.003671724517910696,0.0023625451610175957,1.5541393995318211,0.12731533875069273,PIS,4,T1_absmax
wetland_prop_100m,-0.020529745227741376,0.00808227983156873,-2.540093346873967,0.014688414745788012,PIS,4,T1_absmax
tpi100,0.03458999651454641,0.015906413177114106,2.1745943682837274,0.03507978557186568,PIS,4,T1_absmax
moist_med,0.024978105378921686,0.007270744252224667,3.4354262111858778,0.0013020440972029593,PIS,4,T1_absmax
(Intercept),8.12769626603493,2.1604475473776996,3.7620428581569296,5.161502904942859e-4,PIS,4,T2_absmax
altitude,-0.009656490385118462,0.00410017480125184,-2.355141147194554,0.023262708703910413,PIS,4,T2_absmax
pisr,2.2544878128274038e-4,6.17067786034256e-5,3.6535496810106496,7.122090043697038e-4,PIS,4,T2_absmax
snow_days,-0.0494872605939494,0.009217963222347261,-5.368567806169655,3.193929201715947e-6,PIS,4,T2_absmax
tpi100,0.08254798466958706,0.02624156647737221,3.145695770135034,0.003041734490977303,PIS,4,T2_absmax
water_prop_500m,0.01999437922006247,0.009564949765990732,2.0903799506772907,0.0426751312186372,PIS,4,T2_absmax
moist_med,-0.016424919023700284,0.011264988417885603,-1.458050236218812,0.15226440899606644,PIS,4,T2_absmax
(Intercept),13.456267421512226,4.367781536449905,3.0808013883518,0.003679149313014584,PIS,4,T3_absmax
altitude,-0.02310668388692639,0.008253068702328975,-2.79976875515477,0.0077630715303528075,PIS,4,T3_absmax
pisr,5.478715265016424e-4,1.2361171671778368e-4,4.432197376179807,6.815117587567454e-5,PIS,4,T3_absmax
wetland_prop_100m,0.045067680324586294,0.02593820729277179,1.7375017408063247,0.08980613061689807,PIS,4,T3_absmax
snow_days,-0.07319551472685445,0.018726317378971746,-3.908697756508578,3.406097601264564e-4,PIS,4,T3_absmax
tpi100,0.11093267467633172,0.052566577428808395,2.110327133748993,0.0409758602736266,PIS,4,T3_absmax
water_prop_500m,0.03950249973966138,0.020017798825365307,1.9733688046463067,0.055219716080702086,PIS,4,T3_absmax
moist_med,-0.10760145775785435,0.02452662110147431,-4.38712928750656,7.846383042909972e-5,PIS,4,T3_absmax
(Intercept),14.62097063007292,2.4966670114646305,5.85619570528781,5.91654439382266e-7,PIS,4,T4_absmax
snow_days,-0.02791499404136569,0.011810378420171434,-2.3635986120214842,0.022687765826735342,PIS,4,T4_absmax
canopy_cover2m_10m,-0.03609485163087853,0.02057899895623723,-1.753965375460532,0.0865617429782646,PIS,4,T4_absmax
(Intercept),-2.498553039714072,0.9075137140032179,-2.7531848843280535,0.008611223834982964,PIS,4,T1_mean
altitude,0.003947862864868111,0.0021522963424906597,1.834256178821362,0.07354164693321644,PIS,4,T1_mean
wetland_prop_100m,-0.01813513272713884,0.00734447098782207,-2.469222460978995,0.017589477077943002,PIS,4,T1_mean
snow_days,0.009367138004579695,0.005097359335106828,1.8376452176062614,0.0730306304385694,PIS,4,T1_mean
tpi100,0.0216496646169417,0.015213593594047524,1.4230473873978307,0.16193754681117475,PIS,4,T1_mean
moist_med,0.020030416673459017,0.006671752558014922,3.0022721165514508,0.004450855759247308,PIS,4,T1_mean
(Intercept),-4.434819579616522,1.1075279001559066,-4.004250889744839,2.3586967600799837e-4,PIS,4,T1_absmin
altitude,0.006189855461520586,0.0022637306942973295,2.734360353514551,0.008972093656654308,PIS,4,T1_absmin
wetland_prop_100m,-0.01970882350221749,0.009021693410051126,-2.1846035557204555,0.03428910119179087,PIS,4,T1_absmin
snow_days,0.015338351981240388,0.005921009769465554,2.5904959759296036,0.012949996124547634,PIS,4,T1_absmin
moist_med,0.02900619784035662,0.00820275441261056,3.5361533920561787,9.700304273199307e-4,PIS,4,T1_absmin
(Intercept),-2.3326290404530106,0.9140776473023806,-2.5518937557843677,0.014350410585252741,PIS,4,T1_meanmax
altitude,0.003908476602212238,0.002167863633005556,1.8029162640610712,0.07841220519565527,PIS,4,T1_meanmax
wetland_prop_100m,-0.01791572393380205,0.00739759262878223,-2.421831646162339,0.019732630771817947,PIS,4,T1_meanmax
snow_days,0.008624192124771793,0.00513422789826045,1.6797447046894416,0.10025957715232967,PIS,4,T1_meanmax
tpi100,0.02400574446172794,0.015323631615568314,1.566583239794076,0.1245426245757602,PIS,4,T1_meanmax
moist_med,0.020096719826919754,0.006720008510628739,2.9905795201201997,0.004593913734788088,PIS,4,T1_meanmax
(Intercept),-2.6505342828143834,0.9073009471258561,-2.92133970675412,0.005533248353734513,PIS,4,T1_meanmin
altitude,0.003975328980155426,0.002151791735932232,1.847450621624947,0.07156903110577795,PIS,4,T1_meanmin
wetland_prop_100m,-0.018410515534028515,0.007342749074275376,-2.507305553791564,0.016022752210097933,PIS,4,T1_meanmin
snow_days,0.009923615055513977,0.005096164257598041,1.9472714288434736,0.05805169793170122,PIS,4,T1_meanmin
tpi100,0.020593343465768313,0.015210026762216215,1.3539320993783517,0.18283158818227718,PIS,4,T1_meanmin
moist_med,0.020611380519282844,0.006670188363516927,3.090074731924853,0.0035027910899291742,PIS,4,T1_meanmin
(Intercept),0.41147756307367395,0.5608109761006853,0.733718811879672,0.46701189779477636,PIS,4,T2_mean
altitude,0.0024827029614998544,0.001146269109897147,2.1658988627222304,0.03577971661937854,PIS,4,T2_mean
wetland_prop_100m,-0.012051619325757316,0.004568250322777126,-2.6381258631271565,0.011482287527154416,PIS,4,T2_mean
snow_days,-0.007028247937560657,0.0029981793396340038,-2.344171959512807,0.023648785966465476,PIS,4,T2_mean
moist_med,0.013871311462938138,0.004153570043881298,3.339611783692495,0.0017165431536524112,PIS,4,T2_mean
(Intercept),-18.153919032793326,3.040838016138699,-5.970038172518455,4.3864223429311715e-7,PIS,4,T2_absmin
altitude,0.025012923968725592,0.006302161451906398,3.968943696477215,2.765618463859962e-4,PIS,4,T2_absmin
pisr,-1.6674168281498392e-4,9.8454870334126e-5,-1.6935849110268812,0.09774938634572505,PIS,4,T2_absmin
wetland_prop_100m,-0.031934294736519535,0.02125967904147266,-1.5021061547647638,0.14055157958646128,PIS,4,T2_absmin
snow_days,0.0747846129430564,0.015134806874478586,4.941233380993031,1.2880677979052689e-5,PIS,4,T2_absmin
tpi100,-0.0827834478990778,0.04387711333245734,-1.8867113538629297,0.06612471064321124,PIS,4,T2_absmin
moist_med,0.06624435011510624,0.0209825230265344,3.157120334448529,0.002947256917753663,PIS,4,T2_absmin
(Intercept),5.1247373443913204,1.7355581060925493,2.952789264963994,0.005138025156554932,PIS,4,T2_meanmax
altitude,-0.005805186233037803,0.003293804388514955,-1.7624562810346882,0.08526861159720478,PIS,4,T2_meanmax
pisr,2.0990988874790653e-4,4.9571071482861876e-5,4.234523936414776,1.2205169260456023e-4,PIS,4,T2_meanmax
snow_days,-0.036536331461966616,0.007405091047744326,-4.933947634998491,1.3188235213294767e-5,PIS,4,T2_meanmax
tpi100,0.05484987788143205,0.02108070777818688,2.601899255877338,0.012751406397331792,PIS,4,T2_meanmax
water_prop_500m,0.017310301065385957,0.0076838366758232935,2.2528200163144705,0.029553697995618584,PIS,4,T2_meanmax
moist_med,-0.013703261763741228,0.0090495332725993,-1.5142506636483406,0.1374522127599426,PIS,4,T2_meanmax
(Intercept),-5.395377071166686,1.3247397997240824,-4.072782498336985,2.0129045493486156e-4,PIS,4,T2_meanmin
altitude,0.01028279424123612,0.0027455339795536523,3.7452802689070404,5.426086802471779e-4,PIS,4,T2_meanmin
pisr,-9.418711900866504e-5,4.2891822752830756e-5,-2.1959225083864946,0.03367254547081857,PIS,4,T2_meanmin
wetland_prop_100m,-0.015591241415378926,0.009261770211410749,-1.6833975643414365,0.09971807953229868,PIS,4,T2_meanmin
snow_days,0.021125915361906614,0.0065934722340846045,3.204065265141683,0.002587383767641432,PIS,4,T2_meanmin
tpi100,-0.03195769389752335,0.019115045924846516,-1.6718606914767302,0.10198700880290677,PIS,4,T2_meanmin
moist_med,0.03183065781037207,0.00914102731035091,3.4821751133298107,0.001174928653119882,PIS,4,T2_meanmin
(Intercept),1.0315262652643968,0.5030313146209169,2.0506203794524254,0.04628946639453525,PIS,4,T3_mean
pisr,3.245762107067602e-5,1.574021996177642e-5,2.0620817974269845,0.04513587359803348,PIS,4,T3_mean
snow_days,-0.009792881358127887,0.002295345272890757,-4.266408837828016,1.0383060758139266e-4,PIS,4,T3_mean
water_prop_500m,0.008130069265099469,0.0022038811408969412,3.688978100602409,6.162488563880053e-4,PIS,4,T3_mean
moist_med,-0.004438513812236959,0.0026456429516911913,-1.6776692445969323,0.10050240158541045,PIS,4,T3_mean
(Intercept),-30.21491634357256,5.961259173362952,-5.068546000915992,8.084657212534109e-6,PIS,4,T3_absmin
altitude,0.03907764533279897,0.010723657736663634,3.64405935851482,7.181830647868545e-4,PIS,4,T3_absmin
pisr,-5.906739663673173e-4,1.9351263051213609e-4,-3.0523793966527335,0.003883826376683904,PIS,4,T3_absmin
wetland_prop_100m,-0.10437583275008291,0.04177647538786297,-2.4984355856024774,0.016375875829315323,PIS,4,T3_absmin
snow_days,0.1289731426988696,0.028328060267636023,4.5528405926973265,4.3131691511128847e-5,PIS,4,T3_absmin
moist_med,0.17426479646782778,0.04126623676265778,4.222938899665348,1.2269560391394395e-4,PIS,4,T3_absmin
(Intercept),12.65576857410108,4.1807371568729,3.027161981062526,0.004254273358873317,PIS,4,T3_meanmax
altitude,-0.013016942775504685,0.00591783757160761,-2.1996113644546296,0.03352934649462402,PIS,4,T3_meanmax
pisr,5.206251884638454e-4,1.0238593910633088e-4,5.084928584999942,8.531110769980098e-6,PIS,4,T3_meanmax
wetland_prop_100m,0.036556642734643846,0.02212576561708432,1.6522204640194138,0.10612884660140147,PIS,4,T3_meanmax
snow_days,-0.059768889363557044,0.015482309175665536,-3.860463493230025,3.93681287390403e-4,PIS,4,T3_meanmax
water_prop_500m,0.03819892782699299,0.016274920630161255,2.3471037859442085,0.02383020036541517,PIS,4,T3_meanmax
canopy_cover2m_10m,-0.04038587489217147,0.02255700124911155,-1.7903920138215244,0.0807771185768285,PIS,4,T3_meanmax
moist_med,-0.09316006873518554,0.02113790263260962,-4.407252240412287,7.368289668143344e-5,PIS,4,T3_meanmax
(Intercept),-8.552973221046573,2.2958826203159832,-3.725353006012748,5.757664118381752e-4,PIS,4,T3_meanmin
altitude,0.015208399017004475,0.004758235351921251,3.1962267294877966,0.002644429338186015,PIS,4,T3_meanmin
pisr,-2.571938603848078e-4,7.433504332881681e-5,-3.459927496741012,0.0012528697913582441,PIS,4,T3_meanmin
wetland_prop_100m,-0.031785302845190926,0.016051406673346032,-1.9802191478938493,0.054254923403459394,PIS,4,T3_meanmin
snow_days,0.037181911867424595,0.011427027641899004,3.253856823719515,0.002251356251040231,PIS,4,T3_meanmin
tpi100,-0.047213473300959326,0.03312794084886522,-1.4251858730476028,0.1614930022652336,PIS,4,T3_meanmin
moist_med,0.05594327888661826,0.015842149332298716,3.531293495167478,0.0010189502770936204,PIS,4,T3_meanmin
(Intercept),1.9030715696078044,0.6482551031185697,2.9356831291457204,0.005434230743070701,PIS,4,T4_mean
altitude,-0.0026159487806187627,0.0015034025550270129,-1.7400188471621691,0.0893580841016003,PIS,4,T4_mean
wetland_prop_100m,-0.00757676610683351,0.0046389176030192675,-1.6333047394293285,0.11006212295239724,PIS,4,T4_mean
tpi100,0.019864411270577517,0.010694970744707525,1.8573600381663082,0.07045282204871116,PIS,4,T4_mean
canopy_cover2m_10m,-0.008582832744116765,0.006218824052536392,-1.380137574501114,0.17502382840138372,PIS,4,T4_mean
(Intercept),-12.34778147267505,0.5587412737894324,-22.09928289158113,4.202896454072092e-25,PIS,4,T4_absmin
altitude,0.014847913802869516,0.003292789095960556,4.509221019069901,4.9590648433533726e-5,PIS,4,T4_absmin
wetland_prop_100m,-0.025757650145464894,0.012270282384713659,-2.099189679412254,0.04170742158359386,PIS,4,T4_absmin
(Intercept),5.482826698930921,2.398887933105151,2.285570169104932,0.027269832243635897,PIS,4,T4_meanmax
pisr,1.8608965242918364e-4,7.707685115240078e-5,2.4143390609099544,0.020092294541624495,PIS,4,T4_meanmax
canopy_cover2m_10m,-0.03886770600475527,0.021518327142305615,-1.8062605772146805,0.0778798277266658,PIS,4,T4_meanmax
(Intercept),-5.052453149211576,0.8965662320063972,-5.635337322380357,1.6620703866792805e-6,PIS,4,T4_meanmin
altitude,0.002144051749665011,0.001459877819929435,1.4686514997321123,0.14994766726673497,PIS,4,T4_meanmin
wetland_prop_100m,-0.00779071036855888,0.005398973200468554,-1.4429985256979525,0.15700529605417438,PIS,4,T4_meanmin
snow_days,0.005121504098091133,0.0035172003722464167,1.4561308870839385,0.15336030182818106,PIS,4,T4_meanmin
water_prop_500m,0.01152469904579387,0.0037287528214931735,3.090765088896083,0.003675197052998557,PIS,4,T4_meanmin
canopy_cover2m_10m,0.012918568878028327,0.0060973440958114215,2.1187206552608298,0.0405370514076385,PIS,4,T4_meanmin
moist_med,-0.013394051129634122,0.004873865196353319,-2.748137379682906,0.00902984899662715,PIS,4,T4_meanmin
(Intercept),7.747170945011988,2.5229157042004537,3.0707212817747203,0.0035784466610084263,PIS,5,T1_absmax
pisr,1.4989400866111566e-4,7.386657310741732e-5,2.0292535900256086,0.04824185532218702,PIS,5,T1_absmax
canopy_cover2m_10m,-0.0450212202082342,0.01904374542102443,-2.364094836015317,0.022352120417087215,PIS,5,T1_absmax
(Intercept),16.097491579908926,3.849655431892338,4.181540884555488,1.3965117720159936e-4,PIS,5,T2_absmax
altitude,-0.014059163477376256,0.007777421162689191,-1.8076896162988598,0.07765327138126102,PIS,5,T2_absmax
pisr,3.972715809116574e-4,1.2209380026021976e-4,3.253822717164577,0.0022207815174253576,PIS,5,T2_absmax
tpi100,0.16034055351707663,0.05381731112104519,2.9793490268668528,0.004735365614536024,PIS,5,T2_absmax
canopy_cover2m_10m,-0.05989981468705882,0.028600745012316513,-2.0943445585513176,0.04215888534206093,PIS,5,T2_absmax
moist_med,-0.09068970999992508,0.024623995427319106,-3.6829811095282015,6.397742926008011e-4,PIS,5,T2_absmax
(Intercept),15.33342117372431,3.6079633496841197,4.2498827420369345,1.0940001855081228e-4,PIS,5,T3_absmax
altitude,0.011664229683217347,0.005767887574916414,2.0222706375108883,0.04925374045009404,PIS,5,T3_absmax
pisr,2.979624967867122e-4,1.0269533017333342e-4,2.901422063532965,0.005781693238246773,PIS,5,T3_absmax
wetland_prop_100m,-0.0408380564217429,0.02268237430024449,-1.800431290004006,0.07865008228081055,PIS,5,T3_absmax
canopy_cover2m_10m,-0.05933228641275611,0.025441917023097296,-2.33206823050683,0.024337478283538706,PIS,5,T3_absmax
(Intercept),17.253488320767513,2.99737456218042,5.756200288901023,8.901203480537873e-7,PIS,5,T4_absmax
altitude,0.007906317992190324,0.00470559141101955,1.680196451752125,0.10034341496324276,PIS,5,T4_absmax
pisr,2.609034991712745e-4,7.810345072724496e-5,3.34048619800947,0.001763205195108798,PIS,5,T4_absmax
canopy_cover2m_10m,-0.06634950966304451,0.022489624235236556,-2.9502275791290744,0.005173341093892319,PIS,5,T4_absmax
(Intercept),3.613602132039842,2.1876337428515544,1.6518314109241865,0.10538008586099368,PIS,5,T1_mean
pisr,1.3205562095147734e-4,6.405010184428985e-5,2.061755050327844,0.044907243629930406,PIS,5,T1_mean
canopy_cover2m_10m,-0.036190642929775654,0.016512933826503207,-2.191654330479408,0.033505071646073234,PIS,5,T1_mean
(Intercept),-0.1359746099834366,0.17417071162453676,-0.7806973326064129,0.4391606586671274,PIS,5,T1_absmin
wetland_prop_100m,-0.021773489871521536,0.006617410238749071,-3.290333995620243,0.0019758994571461444,PIS,5,T1_absmin
tpi100,0.03610167586330901,0.010839500816055524,3.330566275693713,0.001761587907757029,PIS,5,T1_absmin
water_prop_500m,-0.006828480094002702,0.004096221115987546,-1.6670194065821187,0.10261420952230765,PIS,5,T1_absmin
moist_med,0.021487716918134957,0.005556960401732526,3.866811235767598,3.598758031262297e-4,PIS,5,T1_absmin
(Intercept),4.474718064631559,2.5346579724370737,1.7654129722003942,0.08413180713536006,PIS,5,T1_meanmax
